Dermoptera	1
Tupaia	1
Alouatta	4
Aotus	4
Arctocebus	2
Callicebus	4
Cebus	4
Cheirogaleus	2
Chlorocebus	2
Colobus	2
Daubentonia	2
Galago	2
Hylobates	1
Lemur	2
Lepilemur	2
Loris	1
Macaca	3
Microcebus	2
Nycticebus	1
Otolemur	2
Pan	2
Perodicticus	2
Propithecus	2
Saimiri	4
Tarsius	1
Varecia	2
