Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
80700	-99.7361567084854	2	3	0
80800	-103.919990701417	2	3	0
80900	-108.337994656723	4	3	0
81000	-104.409572199189	5	1	0
81100	-93.3899052976977	2	1	0
81200	-92.6967092794546	2	1	0
81300	-108.405172094135	3	4	0
81400	-99.7785883572293	2	1	0
81500	-96.9616640159725	2	3	0
81600	-97.1503949172229	3	1	0
81700	-112.027520281475	6	1	0
81800	-104.984253546125	2	3	0
81900	-120.186791514402	4	5	0
82000	-112.471757905955	3	5	0
82100	-111.925603931632	6	1	0
82200	-100.988348608728	3	2	0
82300	-108.889244572217	3	4	0
82400	-96.9560575605495	2	2	0
82500	-99.0537738753735	3	2	0
82600	-95.3053669194444	2	2	0
82700	-98.0252961438516	3	1	0
82800	-95.4909335726293	2	2	0
82900	-96.1179605064544	2	2	0
83000	-99.5540506495295	3	2	0
83100	-98.6829908295412	3	1	0
83200	-99.9817753030705	3	2	0
83300	-96.7921998873852	3	1	0
83400	-101.299734940853	3	2	0
83500	-105.694425034624	5	1	0
83600	-105.788170236918	4	1	0
83700	-98.2979973283643	3	2	0
83800	-97.5600919795658	2	1	0
83900	-113.391295866951	5	3	0
84000	-93.4980916716936	2	1	0
84100	-95.0911037738418	2	2	0
84200	-102.477726172074	4	2	0
84300	-101.95025362459	3	1	0
84400	-95.7184010848694	2	1	0
84500	-98.7853327436307	3	1	0
84600	-98.9796441109547	3	2	0
84700	-96.7978239031211	3	1	0
84800	-102.601442644025	3	2	0
84900	-93.8935149222681	2	2	0
85000	-104.601880281239	3	3	0
85100	-97.6849256428687	3	1	0
85200	-105.042457018586	3	1	0
85300	-118.263855386043	5	2	0
85400	-102.612851161172	2	3	0
85500	-106.702164961543	4	1	0
85600	-95.5896833976313	2	2	0
85700	-104.984482031098	3	3	0
85800	-105.632944112722	3	3	0
85900	-107.480533010844	5	1	0
86000	-93.1279986393216	2	1	0
86100	-95.6675676449574	2	1	0
86200	-100.822163534659	3	1	0
86300	-111.522339181625	6	1	0
86400	-115.061627211585	5	4	0
86500	-112.588869326066	5	2	0
86600	-122.57398359492	6	3	0
86700	-111.304048830572	4	3	0
86800	-118.68058196381	7	2	0
86900	-108.68939166411	4	2	0
87000	-122.192437748585	5	4	0
87100	-120.2919881356	5	3	0
87200	-115.273559854011	4	3	0
87300	-119.488014988644	4	5	0
87400	-115.982740183796	4	4	0
87500	-109.921851159908	3	4	0
87600	-108.135958948703	3	2	0
87700	-107.677625282312	4	2	0
87800	-105.397751055602	3	2	0
87900	-109.467560757335	4	2	0
88000	-98.9443687153567	2	2	0
88100	-105.739549210144	2	3	0
88200	-117.357969294142	3	3	0
88300	-110.312459829006	4	4	0
88400	-100.883728478206	2	2	0
88500	-110.133988059974	3	4	0
88600	-102.717630239971	2	4	0
88700	-97.696369612922	3	1	0
88800	-103.762611507465	2	3	0
88900	-100.839365610783	3	2	0
89000	-104.854475858116	4	2	0
89100	-103.739781670454	3	1	0
89200	-107.105482149831	4	3	0
89300	-98.463635085846	2	1	0
89400	-107.096162503681	3	3	0
89500	-103.789999630834	3	2	0
89600	-106.284077315896	3	3	0
89700	-93.7945094381313	2	2	0
89800	-100.164213039307	2	2	0
89900	-94.2436387557571	2	1	0
90000	-105.598922017303	3	4	0
90100	-107.515763820685	3	4	0
90200	-110.453137454662	4	3	0
90300	-97.2229057679324	3	1	0
90400	-97.8480663186748	3	2	0
90500	-99.615504951658	3	1	0
90600	-114.35988168348	4	4	0
90700	-95.9095220024533	2	2	0
90800	-95.414393109952	2	1	0
90900	-132.613013288743	7	4	0
91000	-118.64550164926	5	1	0
91100	-115.685271328758	5	2	0
91200	-147.99242219984	9	6	0
91300	-95.229315081194	2	1	0
91400	-105.69305960376	3	4	0
91500	-97.9510318792472	2	1	0
91600	-111.44676892516	4	3	0
91700	-92.9275805828412	2	1	0
91800	-101.510994335266	2	2	0
91900	-100.451000792625	2	3	0
92000	-96.704665455104	2	2	0
92100	-99.7265938235408	3	1	0
92200	-109.28479507457	5	2	0
92300	-102.908089083352	4	2	0
92400	-111.644841880645	5	2	0
92500	-100.778245191437	2	4	0
92600	-112.222105831924	4	3	0
92700	-103.988931944057	3	1	0
92800	-104.448236222752	4	1	0
92900	-111.673625439976	4	3	0
93000	-109.895597745393	4	3	0
93100	-107.064709039474	4	2	0
93200	-100.149837455893	4	1	0
93300	-97.3495713860163	3	1	0
93400	-96.1169216149324	2	2	0
93500	-111.600922884906	5	2	0
93600	-102.613416425559	2	3	0
93700	-119.723382545938	4	5	0
93800	-96.5992687295528	3	1	0
93900	-102.551335380948	4	1	0
94000	-104.274796880875	2	3	0
94100	-105.4017865561	4	1	0
94200	-97.1469179365791	2	2	0
94300	-112.231290833829	4	4	0
94400	-103.868532711351	3	2	0
94500	-108.261810959841	3	3	0
94600	-103.375467216148	3	3	0
94700	-107.001152265792	3	2	0
94800	-101.819704390279	3	2	0
94900	-124.218959509388	4	6	0
95000	-116.122957658703	6	2	0
95100	-110.057998085871	4	2	0
95200	-104.664393084244	2	3	0
95300	-110.526857388297	3	4	0
95400	-106.124357746039	3	3	0
95500	-124.355807695292	7	2	0
95600	-116.413749344533	6	2	0
95700	-120.300792914849	5	3	0
95800	-139.996180388056	5	8	0
95900	-130.748906300676	4	6	0
96000	-98.6633998910753	2	2	0
96100	-99.3010212353599	2	2	0
96200	-127.067180455701	6	4	0
96300	-110.864223147928	4	2	0
96400	-98.3475476964518	2	3	0
96500	-100.274851037011	2	3	0
96600	-95.5365086261283	2	2	0
96700	-112.757503228574	5	2	0
96800	-99.9425039528797	2	3	0
96900	-110.509170936189	4	3	0
97000	-115.96086685018	4	4	0
97100	-99.4909661902595	3	2	0
97200	-98.8011696562132	2	1	0
97300	-103.046090704613	2	4	0
97400	-115.048240272467	5	2	0
97500	-95.944406871685	2	2	0
97600	-96.9820454539632	3	1	0
97700	-101.553003491609	4	2	0
97800	-110.58793399007	4	4	0
97900	-100.480512110557	4	1	0
98000	-98.9478514528558	3	2	0
98100	-94.6451211404221	2	2	0
98200	-97.6494325326218	3	2	0
98300	-94.9838535649321	2	1	0
98400	-102.72387338086	4	2	0
98500	-103.353949620162	4	1	0
98600	-98.3294834333017	3	1	0
98700	-97.8753337663703	3	2	0
98800	-102.964667725545	4	2	0
98900	-103.103970315738	4	1	0
99000	-96.8457247147772	2	2	0
99100	-100.751730325591	4	2	0
99200	-98.13763292336	2	2	0
99300	-105.213929840115	4	2	0
99400	-102.215288103224	3	1	0
99500	-105.682368249566	3	2	0
99600	-105.175063458259	3	2	0
99700	-103.19315948451	3	2	0
99800	-98.2601643839706	3	1	0
99900	-95.7781494040159	2	2	0
1e+05	-98.6071380244976	3	2	0
100100	-94.488841607791	2	2	0
100200	-98.6487548259142	3	1	0
100300	-120.576823348342	8	1	0
100400	-96.9221521480302	2	2	0
100500	-101.703568389196	4	1	0
100600	-106.43717910029	2	4	0
100700	-97.7257767049349	3	1	0
100800	-109.108977157039	4	2	0
100900	-118.568267002952	7	1	0
101000	-101.193275932178	3	2	0
101100	-95.3172655215394	2	1	0
101200	-97.6020434099239	2	3	0
101300	-94.8906807878958	2	2	0
101400	-92.5283633063798	2	1	0
101500	-115.718437189518	6	1	0
101600	-95.506351858914	2	2	0
101700	-95.528686768306	2	2	0
101800	-97.0547365895042	2	1	0
101900	-111.672211161081	4	2	0
102000	-95.0592021432253	2	1	0
102100	-93.1829569719313	2	1	0
102200	-106.809399846471	4	2	0
102300	-106.817216746883	4	2	0
102400	-109.835221724449	3	3	0
102500	-96.9057846856301	2	1	0
102600	-104.078444963562	4	1	0
102700	-104.624351323197	1	4	0
102800	-122.096078503954	4	4	0
102900	-104.215904742486	2	4	0
103000	-115.517450432079	2	6	0
103100	-125.794188192328	3	7	0
103200	-114.398532379524	1	6	0
103300	-105.883333084203	1	3	0
103400	-105.182309656195	1	4	0
103500	-100.108441231603	1	2	0
103600	-118.389812357852	3	4	0
103700	-99.8206121147602	2	2	0
103800	-111.711048643278	5	3	0
103900	-99.3516342306014	2	3	0
104000	-100.334762301941	2	3	0
104100	-103.237127506588	3	3	0
104200	-96.4411916421743	2	1	0
104300	-99.1816931478617	3	1	0
104400	-103.438907440239	2	4	0
104500	-105.457424222058	3	4	0
104600	-100.127627996457	2	4	0
104700	-95.7609895043498	3	1	0
104800	-110.93677757856	4	3	0
104900	-125.519446816505	7	2	0
105000	-111.529672695508	5	2	0
105100	-100.30018555681	3	2	0
105200	-105.750450931261	4	2	0
105300	-96.9268237519023	2	2	0
105400	-98.7252244119632	3	2	0
105500	-95.4572529045663	2	1	0
105600	-100.328935583157	2	3	0
105700	-102.751289706499	3	3	0
105800	-105.410527587348	2	4	0
105900	-106.667740559292	4	3	0
106000	-97.9910681432848	3	2	0
106100	-93.6340547741698	2	1	0
106200	-93.9105627404189	2	1	0
106300	-105.396774184208	1	4	0
106400	-100.579008997938	1	3	0
106500	-103.713650883501	3	4	0
106600	-109.245985879234	3	4	0
106700	-105.077329406957	4	2	0
106800	-103.639944886216	3	2	0
106900	-94.094883655259	2	1	0
107000	-99.280561692309	3	2	0
107100	-100.045748449293	3	2	0
107200	-106.936133765748	4	3	0
107300	-104.710969898475	3	3	0
107400	-95.8188821636051	3	1	0
107500	-107.070805316113	4	3	0
107600	-94.0688148743783	2	1	0
107700	-92.2896928071315	2	1	0
107800	-103.082533610574	4	2	0
107900	-97.6618711766849	3	2	0
108000	-95.5760652723368	2	2	0
108100	-113.016929273991	5	3	0
108200	-93.8046847124824	2	1	0
108300	-99.0825015650957	2	1	0
108400	-102.268245142051	3	3	0
108500	-107.426196126253	3	3	0
108600	-107.71405634285	4	2	0
108700	-107.652433989509	3	2	0
108800	-112.737805313662	1	5	0
108900	-99.7209547742117	1	3	0
109000	-107.878815174496	2	3	0
109100	-106.920012413705	2	4	0
109200	-105.84894610472	3	3	0
109300	-104.844231487743	2	4	0
109400	-108.115173858063	4	3	0
109500	-111.489032228689	5	2	0
109600	-107.18695128017	4	2	0
109700	-96.2774452132832	3	1	0
109800	-100.792268603054	3	2	0
109900	-103.870901774837	4	1	0
110000	-99.4261564949143	3	1	0
110100	-98.9653925629664	2	3	0
110200	-97.8056382721728	3	2	0
110300	-109.996799719918	4	4	0
110400	-95.869115105026	3	1	0
110500	-101.609162194585	3	3	0
110600	-100.449846263889	3	3	0
110700	-107.000366342639	3	3	0
110800	-103.945912082622	4	2	0
110900	-93.685475109308	2	1	0
111000	-96.0807883599927	2	1	0
111100	-93.4664178213131	2	1	0
111200	-97.4278313603529	2	1	0
111300	-98.6194039356984	3	1	0
111400	-99.7199427727466	3	1	0
111500	-110.433601089011	3	4	0
111600	-96.4965331156132	2	3	0
111700	-107.471119210619	4	3	0
111800	-106.021251121228	3	3	0
111900	-111.093165548876	3	2	0
112000	-97.4668887176858	2	3	0
112100	-99.2679422825034	3	1	0
112200	-98.2049101678607	2	3	0
112300	-99.0359509302934	3	1	0
112400	-122.035690870539	4	7	0
112500	-99.7935095327172	3	1	0
112600	-96.1691050832193	2	1	0
112700	-99.2979155451466	4	1	0
112800	-105.551653290587	4	1	0
112900	-100.179195560655	3	2	0
113000	-98.8378274074151	3	2	0
113100	-101.149430722216	4	1	0
113200	-101.148484412173	3	2	0
113300	-104.034759261634	3	1	0
113400	-106.572215432663	3	4	0
113500	-123.554590331563	5	3	0
113600	-94.8764238539702	2	1	0
113700	-98.8264117365865	3	1	0
113800	-118.452424112631	3	6	0
113900	-119.435705589876	3	6	0
114000	-110.953570142262	3	4	0
114100	-118.890698397891	6	3	0
114200	-105.393389630844	3	3	0
114300	-118.873527999333	2	7	0
114400	-101.127325618097	3	2	0
114500	-113.172325702204	3	4	0
114600	-100.796176240538	3	3	0
114700	-108.042532817034	4	3	0
114800	-107.407980421591	3	3	0
114900	-94.6500472886737	2	2	0
115000	-98.3816046294638	3	2	0
115100	-102.856889252592	3	2	0
115200	-96.0259706100846	3	1	0
115300	-105.053441628176	4	2	0
115400	-98.9357013129703	2	3	0
115500	-106.963974484689	3	4	0
115600	-108.347410250178	3	3	0
115700	-109.643398132722	3	3	0
115800	-105.694400061168	4	2	0
115900	-100.049832219937	4	1	0
116000	-105.785700276226	3	2	0
116100	-99.7239709515953	2	2	0
116200	-107.723517952328	5	1	0
116300	-100.42380813288	2	1	0
116400	-101.04828954701	2	2	0
116500	-97.9562153433102	3	1	0
116600	-118.988015858387	6	3	0
116700	-98.2760534865782	3	1	0
116800	-103.935636185913	2	4	0
116900	-95.987768951071	2	2	0
117000	-105.296793620846	4	3	0
117100	-100.606594031443	4	1	0
117200	-110.020190166707	4	3	0
117300	-104.985390765907	3	3	0
117400	-97.3289993521778	1	2	0
117500	-110.067757328454	4	3	0
117600	-97.0481914520491	3	1	0
117700	-99.2061676951093	2	3	0
117800	-103.962757612495	4	1	0
117900	-104.219802932042	4	2	0
118000	-99.0569485360118	3	1	0
118100	-116.129288548536	4	4	0
118200	-96.6029185900835	2	2	0
118300	-93.8361648285286	2	1	0
118400	-114.605519615395	4	1	0
118500	-100.334582593719	3	1	0
118600	-97.4248928690964	3	1	0
118700	-96.2932107971519	2	2	0
118800	-96.2577282263246	2	1	0
118900	-99.1782754539098	2	2	0
119000	-99.1505234068781	2	1	0
119100	-98.4509295664753	3	2	0
119200	-96.251805968135	2	2	0
119300	-100.216127022652	3	1	0
119400	-95.965867537244	2	1	0
119500	-97.8845606551509	2	2	0
119600	-100.460185907644	3	2	0
119700	-108.910294281792	4	2	0
119800	-99.6526077406817	2	3	0
119900	-102.320520719061	4	1	0
120000	-103.345537019922	3	3	0
120100	-110.674542253037	4	4	0
120200	-103.781150918377	3	1	0
120300	-111.661963460951	4	3	0
120400	-104.312884135196	3	1	0
120500	-93.5226273755552	2	1	0
120600	-103.45337401297	3	3	0
120700	-100.107229859647	3	2	0
120800	-94.4467232126232	2	2	0
120900	-109.687800435103	5	2	0
121000	-97.3443350661831	2	3	0
121100	-106.390934480802	3	2	0
121200	-110.146778980675	4	3	0
121300	-93.9882625008636	2	1	0
121400	-108.529385729854	2	5	0
121500	-103.186532380973	3	2	0
121600	-98.4125940264097	2	3	0
121700	-108.805700331926	4	3	0
121800	-101.732544618167	2	4	0
121900	-108.841126251994	5	2	0
122000	-94.0501641937996	2	1	0
122100	-95.6849937593775	2	2	0
122200	-97.2392425204436	2	3	0
122300	-100.300971643889	2	3	0
122400	-106.971906855678	5	2	0
122500	-102.393858642004	3	4	0
122600	-99.5601612031839	3	1	0
122700	-94.2236494233607	2	1	0
122800	-106.781977260675	2	4	0
122900	-99.2693697306864	2	2	0
123000	-103.249240998858	2	3	0
123100	-96.1293253749521	2	2	0
123200	-100.235807744698	3	2	0
123300	-93.21525673886	2	1	0
123400	-92.5122907263747	2	1	0
123500	-110.417022118633	5	2	0
123600	-124.880979459509	6	5	0
123700	-96.3622255455274	3	1	0
123800	-94.2628949969809	2	1	0
123900	-98.5662789111114	2	2	0
124000	-100.268232837404	3	1	0
124100	-108.604182259129	3	4	0
124200	-99.801670532064	3	2	0
124300	-108.086442062112	4	3	0
124400	-117.775551592566	4	4	0
124500	-114.360005504943	2	5	0
124600	-103.581468518181	2	3	0
124700	-110.400411044556	3	4	0
124800	-107.764528863174	3	2	0
124900	-102.980743069553	3	2	0
125000	-99.0065045591812	2	1	0
125100	-100.903483539191	2	2	0
125200	-99.6132332246908	2	3	0
125300	-96.0342377821705	2	2	0
125400	-95.0127236470223	3	1	0
125500	-97.7506098912934	2	2	0
125600	-101.41966458452	3	3	0
125700	-106.337144879962	3	4	0
125800	-92.2304721966681	2	1	0
125900	-126.738418498534	6	4	0
126000	-108.685090375878	2	4	0
126100	-102.001857988268	3	3	0
126200	-101.468780624202	3	2	0
126300	-105.221622766352	2	4	0
126400	-103.456285442195	2	4	0
126500	-98.412317909514	3	2	0
126600	-107.583978438972	2	4	0
126700	-110.083671604561	2	5	0
126800	-111.578238135666	4	2	0
126900	-109.346934869602	3	3	0
127000	-106.190923370619	2	4	0
127100	-104.390712191421	3	2	0
127200	-108.194425625409	4	2	0
127300	-99.9039749279912	2	3	0
127400	-125.994280512773	5	7	0
127500	-98.8670132905305	3	2	0
127600	-111.689246531965	4	2	0
127700	-120.222089862207	6	3	0
127800	-98.9421149805796	3	1	0
127900	-101.39983172157	3	2	0
128000	-100.99308242856	3	3	0
128100	-93.5524761346866	2	1	0
128200	-93.836685272586	2	1	0
128300	-97.6556906027304	3	1	0
128400	-94.6596793570369	2	1	0
128500	-97.8816546353065	2	1	0
128600	-102.649294676729	2	3	0
128700	-104.760790969772	2	4	0
128800	-98.5373904639105	2	2	0
128900	-103.35408696522	3	3	0
129000	-96.4849278593312	2	2	0
129100	-125.016557479634	3	7	0
129200	-114.374612817585	5	3	0
129300	-108.737124625976	5	1	0
129400	-101.974646589382	2	3	0
129500	-110.355107048858	3	3	0
129600	-100.514209816571	2	3	0
129700	-110.855715529049	2	5	0
129800	-98.6201217398287	2	1	0
129900	-108.548134193307	3	3	0
130000	-100.721255905522	1	3	0
130100	-104.960806528162	1	4	0
130200	-113.559503886858	2	5	0
130300	-109.423237713707	1	4	0
130400	-111.283560105769	4	2	0
130500	-110.724631188981	3	2	0
130600	-126.240754734971	6	4	0
130700	-112.256013653556	2	4	0
130800	-103.556048852668	1	3	0
130900	-112.011777265154	2	5	0
131000	-107.272122053146	2	4	0
131100	-105.781103983112	2	5	0
131200	-105.295101550748	2	4	0
131300	-101.311783948353	3	1	0
131400	-97.7644489499018	3	1	0
131500	-100.358025925426	3	1	0
131600	-97.625197718441	2	2	0
131700	-100.074808971412	3	1	0
131800	-102.283496200406	3	2	0
131900	-101.90776643824	2	3	0
132000	-106.65250435689	3	2	0
132100	-97.0300205955698	3	1	0
132200	-95.4075990124161	2	2	0
132300	-94.2442613596205	2	2	0
132400	-108.513547676257	4	3	0
132500	-95.316872509461	2	2	0
132600	-101.335770089783	2	3	0
132700	-107.755748084925	3	3	0
132800	-111.865436196067	4	3	0
132900	-94.0933741361249	2	1	0
133000	-94.7889475654222	2	2	0
133100	-97.0571212846601	3	1	0
133200	-101.009352570317	3	2	0
133300	-103.287178599555	4	1	0
133400	-112.378864779632	4	3	0
133500	-99.1097686204114	3	2	0
133600	-104.007500913408	3	2	0
133700	-108.045301674136	3	4	0
133800	-101.930727751257	3	3	0
133900	-98.946799751659	3	1	0
134000	-100.052145654791	3	1	0
134100	-102.560749978914	2	4	0
134200	-97.2389881360467	3	1	0
134300	-99.2248395243156	3	1	0
134400	-97.9068035249756	3	1	0
134500	-102.621000567199	4	2	0
134600	-105.004729103133	4	2	0
134700	-106.542036188406	4	2	0
134800	-103.886616772291	3	3	0
134900	-108.00413033965	5	1	0
135000	-98.1748299315109	3	1	0
135100	-104.374260523293	4	2	0
135200	-98.5080067987985	3	2	0
135300	-99.310654787423	3	2	0
135400	-113.080200321959	4	4	0
135500	-101.912915142599	3	1	0
135600	-112.71141372494	5	3	0
135700	-97.7899380756874	2	2	0
135800	-103.298779122192	5	1	0
135900	-95.6168974721745	2	1	0
136000	-104.228499830223	3	3	0
136100	-94.3107743085405	2	2	0
136200	-110.00319155901	3	4	0
136300	-97.919084709086	3	1	0
136400	-93.707569172987	2	1	0
136500	-100.538172979591	3	1	0
136600	-104.497865789778	4	1	0
136700	-97.9236706573797	2	2	0
136800	-102.758984967238	3	3	0
136900	-94.6558701598361	2	2	0
137000	-96.1183218251339	2	2	0
137100	-110.676596687268	2	4	0
137200	-123.991288518368	5	6	0
137300	-99.3259184245718	3	1	0
137400	-94.1207769834506	2	1	0
137500	-95.6167043375091	3	1	0
137600	-105.020176019164	4	1	0
137700	-103.946573164244	4	1	0
137800	-103.898564506083	2	4	0
137900	-110.919706050156	3	4	0
138000	-108.918106028348	5	1	0
138100	-93.8576343726173	2	1	0
138200	-102.811553146419	2	3	0
138300	-103.745571316592	3	3	0
138400	-99.9895792967028	4	1	0
138500	-104.376329141093	3	1	0
138600	-98.2229144344316	2	3	0
138700	-96.6746829428375	3	1	0
138800	-102.49449763757	4	2	0
138900	-96.3261813990418	2	2	0
139000	-107.100185649208	4	2	0
139100	-101.568516553993	3	2	0
139200	-97.1077000695458	2	2	0
139300	-101.173214529455	3	2	0
139400	-101.299590614164	2	3	0
139500	-112.87026924311	3	4	0
139600	-96.7192875882737	2	2	0
139700	-92.4587452327009	2	1	0
139800	-122.650014510057	7	3	0
139900	-98.3887092722832	3	2	0
140000	-109.267037027047	4	4	0
140100	-98.3178644508267	2	3	0
140200	-105.486992376662	4	1	0
140300	-114.21012012056	4	2	0
140400	-105.221609836947	4	1	0
140500	-100.94069418021	3	2	0
140600	-101.078624306758	2	2	0
140700	-95.2814206364515	2	1	0
140800	-100.948284471463	3	2	0
140900	-98.5097553958093	2	3	0
141000	-95.4076304353926	3	1	0
141100	-94.9554781122042	2	1	0
141200	-108.99648416663	2	5	0
141300	-112.018000795587	3	4	0
141400	-113.162659160533	4	4	0
141500	-106.848551229959	2	4	0
141600	-109.830670664383	4	3	0
141700	-122.728935735829	4	6	0
141800	-118.806422083422	3	6	0
141900	-110.56323886615	3	5	0
142000	-93.3018669931209	2	1	0
142100	-102.335104051362	4	1	0
142200	-109.735683692169	3	2	0
142300	-107.269599608406	3	3	0
142400	-101.377718444236	3	3	0
142500	-104.314794847451	4	1	0
142600	-100.587897529216	2	3	0
142700	-103.343530169253	4	2	0
142800	-104.52712170501	3	3	0
142900	-114.174527454879	4	3	0
143000	-102.305999422384	3	2	0
143100	-96.224909105352	2	2	0
143200	-92.8574201629951	2	1	0
143300	-92.8968541729515	2	1	0
143400	-99.2571181188853	4	1	0
143500	-112.103740998995	5	3	0
143600	-107.23079186456	4	2	0
143700	-103.029594505113	2	2	0
143800	-109.199993575252	3	4	0
143900	-93.7438984262946	2	1	0
144000	-111.784196990479	6	1	0
144100	-99.4347351999844	2	3	0
144200	-110.093355558091	2	4	0
144300	-97.5104292662941	3	2	0
144400	-108.816936659227	4	2	0
144500	-117.113489414025	3	5	0
144600	-108.124958276	4	2	0
144700	-98.0885471186309	2	2	0
144800	-98.0457337586687	3	1	0
144900	-104.200585695106	2	4	0
145000	-97.4804249261819	2	2	0
145100	-92.9082120005635	2	1	0
145200	-104.712986075796	2	4	0
145300	-92.9156545370328	2	1	0
145400	-100.932845078824	3	3	0
145500	-100.415188308345	4	1	0
145600	-102.867156076627	2	4	0
145700	-106.328921989781	3	3	0
145800	-100.031006891499	3	1	0
145900	-112.577683930773	5	2	0
146000	-119.276173205154	4	4	0
146100	-99.615664428115	2	2	0
146200	-101.80114020894	2	2	0
146300	-104.483052704487	3	3	0
146400	-103.540499816672	2	4	0
146500	-110.841538878959	3	4	0
146600	-96.8096720912026	3	2	0
146700	-93.9376027630545	2	1	0
146800	-103.800319107246	4	1	0
146900	-99.9217216156905	3	1	0
147000	-97.5375169121458	2	1	0
147100	-104.064128238378	1	3	0
147200	-101.934736956524	1	3	0
147300	-103.041816651709	2	2	0
147400	-105.529703678464	2	3	0
147500	-104.3303903313	1	3	0
147600	-108.463982261768	1	4	0
147700	-102.972434841891	1	3	0
147800	-110.957637858771	1	5	0
147900	-121.644484147237	3	4	0
148000	-101.913358689431	1	3	0
148100	-101.337406228533	2	2	0
148200	-117.403274763934	3	5	0
148300	-118.97038331254	4	5	0
148400	-122.451736877858	6	4	0
148500	-113.604717228577	5	3	0
148600	-100.904595364329	2	2	0
148700	-102.954594636583	2	3	0
148800	-104.956391633649	1	4	0
148900	-113.988775171149	2	5	0
149000	-104.561798216533	2	4	0
149100	-117.535014174444	5	3	0
149200	-99.6006906817512	2	2	0
149300	-108.563098913594	5	2	0
149400	-99.8575972432307	2	2	0
149500	-113.496090886173	3	5	0
149600	-122.003032258272	6	3	0
149700	-104.523745049469	2	5	0
149800	-98.5800916008207	3	2	0
149900	-103.949408652105	2	3	0
150000	-102.932836435461	3	3	0
150100	-94.3978384794493	2	2	0
150200	-101.425071148158	3	1	0
150300	-115.309070369203	5	4	0
150400	-98.5049885499642	2	2	0
150500	-103.75675355168	3	2	0
150600	-106.245184588044	3	4	0
150700	-97.9031266054756	3	1	0
150800	-92.4834899357284	2	1	0
150900	-97.0122480588536	3	1	0
151000	-96.6450204137799	2	2	0
151100	-105.297730229331	4	1	0
151200	-96.4605220616862	2	1	0
151300	-109.987249705167	5	3	0
151400	-99.1515904890709	3	1	0
151500	-104.981981846491	4	2	0
151600	-110.691755877706	5	1	0
151700	-109.618391988511	4	3	0
151800	-102.585688639433	3	1	0
151900	-105.436186853412	4	1	0
152000	-119.225347316142	6	3	0
152100	-107.88717515929	4	2	0
152200	-97.2584567657225	2	1	0
152300	-122.383518134715	3	6	0
152400	-111.509935845796	5	2	0
152500	-102.469915522523	2	2	0
152600	-109.375660298784	3	3	0
152700	-118.131396815824	4	4	0
152800	-94.4916502888931	2	1	0
152900	-93.5461263921492	2	1	0
153000	-106.294557370755	3	3	0
153100	-96.7458866272827	3	1	0
153200	-102.697684823685	4	1	0
153300	-106.575169952084	5	2	0
153400	-112.56490158533	3	5	0
153500	-105.875654296905	4	3	0
153600	-109.714544482607	3	3	0
153700	-112.881420568354	5	2	0
153800	-102.139379419192	3	3	0
153900	-116.020987885942	4	4	0
154000	-110.049313572382	3	3	0
154100	-106.433340492233	3	2	0
154200	-96.9018016192818	2	1	0
154300	-96.7078646540121	2	2	0
154400	-106.056399004677	4	2	0
154500	-103.105830340958	4	1	0
154600	-99.9979399342369	3	2	0
154700	-96.3958824922324	2	2	0
154800	-91.7461408620521	2	1	0
154900	-92.5921592151084	2	1	0
155000	-96.9946441865564	3	2	0
155100	-103.346088154785	4	1	0
155200	-111.513191325337	5	3	0
155300	-106.868157435087	4	1	0
155400	-93.2768981865845	2	1	0
155500	-101.831080046162	2	3	0
155600	-95.6433823908147	2	2	0
155700	-94.5440411248255	2	1	0
155800	-101.452339544183	3	3	0
155900	-102.654721310635	4	2	0
156000	-97.9329080262079	3	1	0
156100	-112.817573802037	4	3	0
156200	-96.816304249477	3	1	0
156300	-106.342392580099	4	2	0
156400	-95.7260475581127	3	1	0
156500	-93.3542839916314	2	1	0
156600	-98.3902963325587	3	1	0
156700	-101.102660629198	3	3	0
156800	-102.075304020272	3	1	0
156900	-110.475534275701	4	4	0
157000	-97.3684831994778	3	1	0
157100	-115.707981072699	4	5	0
157200	-109.365384146664	4	2	0
157300	-114.246108185614	4	2	0
157400	-99.5487332827541	3	2	0
157500	-98.7914647168939	2	2	0
157600	-105.206248351111	4	3	0
157700	-99.014245071619	3	1	0
157800	-97.3605479726285	3	1	0
157900	-112.543369513181	2	6	0
158000	-92.4247160719563	2	1	0
158100	-106.156469534207	4	2	0
158200	-97.6013357317759	3	1	0
158300	-107.614867629998	2	5	0
158400	-95.8136420856085	2	2	0
158500	-107.483324604363	2	4	0
158600	-101.450291673652	3	2	0
158700	-94.6565184999063	2	1	0
158800	-115.321808077161	4	5	0
158900	-110.023016676213	4	4	0
159000	-96.3510845340756	3	1	0
159100	-102.511097343953	3	2	0
159200	-108.538756807484	3	4	0
159300	-100.862496536502	3	2	0
159400	-101.306291530008	2	3	0
159500	-98.0092823830777	3	1	0
159600	-97.0969271363392	2	2	0
159700	-94.8030981374711	2	2	0
159800	-95.4662631472298	2	2	0
159900	-95.0839816436019	3	1	0
160000	-91.5394242725328	2	1	0
160100	-98.2475054534109	2	1	0
160200	-92.2474805822567	2	1	0
160300	-104.350978326274	3	3	0
160400	-99.1407324278425	3	1	0
160500	-97.787038445661	2	2	0
160600	-98.6418323294081	2	2	0
160700	-102.142490443259	3	1	0
160800	-115.103140660196	6	2	0
160900	-110.995695314826	5	2	0
161000	-93.8238453093925	2	1	0
161100	-95.9868849364246	3	1	0
