#RevBayes version (1.0.2)
#Build from development (bd7075) on Sun Sep 25 19:04:16 PDT 2016
Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
1748	4.08404	-0.202882	4.28692	0.737859	0.0136233	0.233889	0.233889	0.233889	0.233889	0.233889	0.233889	0.0838861	0.0838861	0.0838861	0.19821	0.0639316
1749	0.840393	-0.634163	1.47456	0.737859	0.202282	0.341373	0.341373	0.341373	0.341373	0.341373	0.341373	0.0689801	0.0689801	0.0689801	0.19821	0.0639316
1750	2.23965	-0.444522	2.68417	0.0639316	0.0262355	0.155731	0.155731	0.155731	0.155731	0.155731	0.155731	0.309706	0.309706	0.309706	0.737859	0.19821
1751	5.42639	-0.145215	5.5716	0.737859	0.0079522	0.180192	0.180192	0.180192	0.180192	0.180192	0.180192	0.0147857	0.0147857	0.0147857	0.19821	0.0639316
1752	2.99981	-0.141863	3.14168	0.19821	0.000642544	0.13371	0.13371	0.13371	0.13371	0.13371	0.13371	0.31157	0.31157	0.31157	0.737859	0.0639316
1753	4.00999	-0.35186	4.36185	0.19821	0.0149588	0.0643936	0.0643936	0.0643936	0.0643936	0.0643936	0.0643936	0.244553	0.244553	0.244553	0.737859	0.0639316
1754	5.40674	-0.485028	5.89177	0.0639316	0.0826979	0.0643936	0.0643936	0.0643936	0.0643936	0.0643936	0.0643936	0.0238223	0.0238223	0.0238223	0.737859	0.19821
1755	5.41766	-0.178916	5.59657	0.737859	0.00553311	0.113366	0.113366	0.113366	0.113366	0.113366	0.113366	0.0815338	0.0815338	0.0815338	0.0639316	0.19821
1756	5.26118	-0.231716	5.4929	0.19821	0.1216	0.0834037	0.0834037	0.0834037	0.0834037	0.0834037	0.0834037	0.00579681	0.00579681	0.00579681	0.0639316	0.737859
1757	6.34763	-0.245981	6.59361	0.0639316	0.00951973	0.0247351	0.0247351	0.0247351	0.0247351	0.0247351	0.0247351	0.0664741	0.0664741	0.0664741	0.19821	0.737859
1758	3.51301	-0.72287	4.23588	0.0639316	0.049334	0.0711717	0.0711717	0.0711717	0.0711717	0.0711717	0.0711717	0.215997	0.215997	0.215997	0.19821	0.737859
1759	0.898104	-0.195969	1.09407	0.737859	0.0397916	0.559048	0.559048	0.559048	0.559048	0.559048	0.559048	0.051843	0.051843	0.051843	0.0639316	0.19821
1760	6.90096	-0.169264	7.07022	0.737859	0.0109143	0.0350089	0.0350089	0.0350089	0.0350089	0.0350089	0.0350089	0.00714478	0.00714478	0.00714478	0.19821	0.0639316
1761	6.36081	-0.19445	6.55526	0.19821	0.00981998	0.0625533	0.0625533	0.0625533	0.0625533	0.0625533	0.0625533	0.0321905	0.0321905	0.0321905	0.737859	0.0639316
1762	5.97345	-0.623429	6.59688	0.0639316	0.0752846	0.0151179	0.0151179	0.0151179	0.0151179	0.0151179	0.0151179	0.00999988	0.00999988	0.00999988	0.737859	0.19821
1763	5.76023	-0.567958	6.32819	0.19821	0.0752846	0.0339411	0.0339411	0.0339411	0.0339411	0.0339411	0.0339411	0.0180457	0.0180457	0.0180457	0.737859	0.0639316
1764	6.49047	-0.246209	6.73668	0.737859	0.0254154	0.0468107	0.0468107	0.0468107	0.0468107	0.0468107	0.0468107	0.0141957	0.0141957	0.0141957	0.0639316	0.19821
1765	2.07289	-0.313465	2.38635	0.737859	0.37066	0.144196	0.144196	0.144196	0.144196	0.144196	0.144196	0.0065991	0.0065991	0.0065991	0.0639316	0.19821
1766	6.47403	-0.392271	6.86631	0.19821	0.02446	0.0176988	0.0176988	0.0176988	0.0176988	0.0176988	0.0176988	0.0313009	0.0313009	0.0313009	0.0639316	0.737859
1767	4.14082	-0.184107	4.32493	0.19821	0.00410631	0.0878574	0.0878574	0.0878574	0.0878574	0.0878574	0.0878574	0.235634	0.235634	0.235634	0.0639316	0.737859
1768	3.77839	-0.267761	4.04615	0.19821	0.0106688	0.109173	0.109173	0.109173	0.109173	0.109173	0.109173	0.235634	0.235634	0.235634	0.737859	0.0639316
1769	6.33807	-0.303047	6.64112	0.737859	0.037518	0.044303	0.044303	0.044303	0.044303	0.044303	0.044303	0.0141576	0.0141576	0.0141576	0.19821	0.0639316
1770	5.19745	-0.719798	5.91725	0.737859	0.0301881	0.00208476	0.00208476	0.00208476	0.00208476	0.00208476	0.00208476	0.136092	0.136092	0.136092	0.0639316	0.19821
1771	5.96396	-0.490603	6.45456	0.0639316	0.0301881	0.0220724	0.0220724	0.0220724	0.0220724	0.0220724	0.0220724	0.0623732	0.0623732	0.0623732	0.19821	0.737859
1772	0.924807	-0.303273	1.22808	0.19821	0.0179946	0.298043	0.298043	0.298043	0.298043	0.298043	0.298043	0.321244	0.321244	0.321244	0.737859	0.0639316
1773	5.4194	-0.425929	5.84533	0.737859	0.0460364	0.085304	0.085304	0.085304	0.085304	0.085304	0.085304	0.0442169	0.0442169	0.0442169	0.19821	0.0639316
1774	4.31919	-0.731084	5.05027	0.0639316	0.0336058	0.00556127	0.00556127	0.00556127	0.00556127	0.00556127	0.00556127	0.215896	0.215896	0.215896	0.737859	0.19821
1775	5.13438	-0.391191	5.52557	0.0639316	0.0619325	0.103384	0.103384	0.103384	0.103384	0.103384	0.103384	0.042217	0.042217	0.042217	0.19821	0.737859
1776	4.77749	-0.870502	5.64799	0.0639316	0.132093	0.0367986	0.0367986	0.0367986	0.0367986	0.0367986	0.0367986	0.0263998	0.0263998	0.0263998	0.19821	0.737859
1777	2.0515	-1.61049	3.66199	0.19821	0.13263	0.0750292	0.0750292	0.0750292	0.0750292	0.0750292	0.0750292	0.186232	0.186232	0.186232	0.0639316	0.737859
1778	3.38306	-0.691429	4.07449	0.19821	0.0685656	0.149298	0.149298	0.149298	0.149298	0.149298	0.149298	0.134778	0.134778	0.134778	0.737859	0.0639316
1779	3.48345	-0.431429	3.91488	0.737859	0.202417	0.149298	0.149298	0.149298	0.149298	0.149298	0.149298	0.0168869	0.0168869	0.0168869	0.0639316	0.19821
1780	4.57154	-0.176005	4.74754	0.19821	0.00492966	0.149298	0.149298	0.149298	0.149298	0.149298	0.149298	0.131109	0.131109	0.131109	0.737859	0.0639316
1781	5.18364	-0.329969	5.5136	0.19821	0.0171703	0.0604508	0.0604508	0.0604508	0.0604508	0.0604508	0.0604508	0.131109	0.131109	0.131109	0.0639316	0.737859
1782	0.603523	-1.14708	1.7506	0.0639316	0.0799003	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.367737	0.367737	0.367737	0.737859	0.19821
1783	4.7225	-0.570346	5.29285	0.0639316	0.0799003	0.0928891	0.0928891	0.0928891	0.0928891	0.0928891	0.0928891	0.058016	0.058016	0.058016	0.19821	0.737859
1784	4.46203	-0.397625	4.85966	0.737859	0.100591	0.146751	0.146751	0.146751	0.146751	0.146751	0.146751	0.0267828	0.0267828	0.0267828	0.0639316	0.19821
1785	1.92298	-0.747504	2.67049	0.0639316	0.0829811	0.224794	0.224794	0.224794	0.224794	0.224794	0.224794	0.185267	0.185267	0.185267	0.737859	0.19821
1786	6.02576	-0.451908	6.47767	0.19821	0.0868621	0.0188908	0.0188908	0.0188908	0.0188908	0.0188908	0.0188908	0.00657048	0.00657048	0.00657048	0.0639316	0.737859
1787	6.85361	-0.170449	7.02406	0.19821	0.0137073	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.00657048	0.00657048	0.00657048	0.737859	0.0639316
1788	4.46411	-0.188697	4.65281	0.0639316	0.0283993	0.23215	0.23215	0.23215	0.23215	0.23215	0.23215	0.0342597	0.0342597	0.0342597	0.19821	0.737859
1789	3.95763	-0.153059	4.11069	0.0639316	0.0114815	0.301183	0.301183	0.301183	0.301183	0.301183	0.301183	0.0363569	0.0363569	0.0363569	0.19821	0.737859
1790	5.02592	-0.180473	5.20639	0.737859	0.0796667	0.154275	0.154275	0.154275	0.154275	0.154275	0.154275	0.00550972	0.00550972	0.00550972	0.19821	0.0639316
1791	2.71036	-0.542248	3.25261	0.19821	0.0414006	0.154275	0.154275	0.154275	0.154275	0.154275	0.154275	0.239154	0.239154	0.239154	0.0639316	0.737859
1792	4.69442	-0.150097	4.84452	0.0639316	0.160701	0.11381	0.11381	0.11381	0.11381	0.11381	0.11381	0.00112707	0.00112707	0.00112707	0.19821	0.737859
1793	6.10045	-0.138612	6.23906	0.737859	0.0208917	0.11381	0.11381	0.11381	0.11381	0.11381	0.11381	0.00148278	0.00148278	0.00148278	0.19821	0.0639316
1794	3.49987	-0.392458	3.89233	0.0639316	0.0694957	0.221509	0.221509	0.221509	0.221509	0.221509	0.221509	0.0798523	0.0798523	0.0798523	0.19821	0.737859
1795	6.04299	-0.28526	6.32825	0.19821	0.0909046	0.0324242	0.0324242	0.0324242	0.0324242	0.0324242	0.0324242	0.00393618	0.00393618	0.00393618	0.737859	0.0639316
1796	6.30296	-0.170065	6.47303	0.0639316	0.0195228	0.0819729	0.0819729	0.0819729	0.0819729	0.0819729	0.0819729	0.0112915	0.0112915	0.0112915	0.19821	0.737859
1797	3.55422	-0.263269	3.81749	0.19821	0.0270915	0.256222	0.256222	0.256222	0.256222	0.256222	0.256222	0.0950277	0.0950277	0.0950277	0.737859	0.0639316
1798	1.66619	-0.641496	2.30769	0.19821	0.0345937	0.0983696	0.0983696	0.0983696	0.0983696	0.0983696	0.0983696	0.396358	0.396358	0.396358	0.737859	0.0639316
1799	6.60272	-0.168804	6.77153	0.737859	0.00922326	0.0592292	0.0592292	0.0592292	0.0592292	0.0592292	0.0592292	0.0144851	0.0144851	0.0144851	0.0639316	0.19821
1800	2.24971	-0.713618	2.96333	0.0639316	0.229842	0.17799	0.17799	0.17799	0.17799	0.17799	0.17799	0.0559262	0.0559262	0.0559262	0.19821	0.737859
1801	6.41835	-0.273007	6.69136	0.0639316	0.0453801	0.0360069	0.0360069	0.0360069	0.0360069	0.0360069	0.0360069	0.00956717	0.00956717	0.00956717	0.19821	0.737859
1802	3.86467	-0.331288	4.19595	0.737859	0.0721728	0.226558	0.226558	0.226558	0.226558	0.226558	0.226558	0.0417638	0.0417638	0.0417638	0.19821	0.0639316
1803	6.7926	-0.259895	7.0525	0.0639316	0.0169868	0.0219638	0.0219638	0.0219638	0.0219638	0.0219638	0.0219638	0.0158897	0.0158897	0.0158897	0.737859	0.19821
1804	4.85239	-0.292223	5.14461	0.0639316	0.0220749	0.132168	0.132168	0.132168	0.132168	0.132168	0.132168	0.0913861	0.0913861	0.0913861	0.737859	0.19821
1805	5.47551	-0.217999	5.69351	0.0639316	0.0103745	0.0889791	0.0889791	0.0889791	0.0889791	0.0889791	0.0889791	0.0913861	0.0913861	0.0913861	0.19821	0.737859
1806	4.48085	-1.10379	5.58464	0.19821	0.0684781	0.028815	0.028815	0.028815	0.028815	0.028815	0.028815	0.104333	0.104333	0.104333	0.737859	0.0639316
1807	5.85353	-0.329522	6.18305	0.737859	0.0124232	0.0250285	0.0250285	0.0250285	0.0250285	0.0250285	0.0250285	0.104333	0.104333	0.104333	0.19821	0.0639316
1808	5.89744	-0.14583	6.04327	0.19821	0.0010762	0.0503534	0.0503534	0.0503534	0.0503534	0.0503534	0.0503534	0.104333	0.104333	0.104333	0.0639316	0.737859
1809	3.6819	-1.38242	5.06432	0.737859	0.0989711	0.0503534	0.0503534	0.0503534	0.0503534	0.0503534	0.0503534	0.104333	0.104333	0.104333	0.0639316	0.19821
1810	5.16311	-0.44241	5.60552	0.737859	0.0188847	0.0294547	0.0294547	0.0294547	0.0294547	0.0294547	0.0294547	0.151199	0.151199	0.151199	0.19821	0.0639316
1811	5.14651	-0.386287	5.5328	0.19821	0.0188847	0.0509043	0.0509043	0.0509043	0.0509043	0.0509043	0.0509043	0.137021	0.137021	0.137021	0.737859	0.0639316
1812	6.27787	-0.462171	6.74004	0.737859	0.0542755	0.0214031	0.0214031	0.0214031	0.0214031	0.0214031	0.0214031	0.0104079	0.0104079	0.0104079	0.0639316	0.19821
1813	4.60353	-0.187171	4.7907	0.0639316	0.0704847	0.200128	0.200128	0.200128	0.200128	0.200128	0.200128	0.0104079	0.0104079	0.0104079	0.737859	0.19821
1814	4.70825	-0.152465	4.86071	0.737859	0.00371654	0.200128	0.200128	0.200128	0.200128	0.200128	0.200128	0.0701746	0.0701746	0.0701746	0.0639316	0.19821
1815	4.8737	-0.172875	5.04657	0.737859	0.0452368	0.200128	0.200128	0.200128	0.200128	0.200128	0.200128	0.0100685	0.0100685	0.0100685	0.19821	0.0639316
1816	4.27483	-0.587795	4.86262	0.19821	0.0426599	0.0934762	0.0934762	0.0934762	0.0934762	0.0934762	0.0934762	0.137692	0.137692	0.137692	0.737859	0.0639316
1817	5.37013	-0.353406	5.72353	0.0639316	0.016842	0.033203	0.033203	0.033203	0.033203	0.033203	0.033203	0.137692	0.137692	0.137692	0.19821	0.737859
1818	5.77713	-0.201408	5.97854	0.19821	0.00614337	0.0538024	0.0538024	0.0538024	0.0538024	0.0538024	0.0538024	0.102291	0.102291	0.102291	0.0639316	0.737859
1819	4.23754	-0.735262	4.9728	0.19821	0.066343	0.083386	0.083386	0.083386	0.083386	0.083386	0.083386	0.113081	0.113081	0.113081	0.0639316	0.737859
1820	3.98109	-1.00325	4.98434	0.737859	0.115809	0.083386	0.083386	0.083386	0.083386	0.083386	0.083386	0.0624616	0.0624616	0.0624616	0.19821	0.0639316
1821	-0.0992462	-0.998615	0.899369	0.0639316	0.115809	0.262804	0.262804	0.262804	0.262804	0.262804	0.262804	0.29154	0.29154	0.29154	0.19821	0.737859
1822	3.0578	-0.813746	3.87155	0.737859	0.0397312	0.0416637	0.0416637	0.0416637	0.0416637	0.0416637	0.0416637	0.29154	0.29154	0.29154	0.0639316	0.19821
1823	6.42538	-0.163164	6.58855	0.0639316	0.0579647	0.0416637	0.0416637	0.0416637	0.0416637	0.0416637	0.0416637	0.00160716	0.00160716	0.00160716	0.19821	0.737859
1824	5.98113	-0.350613	6.33174	0.0639316	0.013244	0.0109478	0.0109478	0.0109478	0.0109478	0.0109478	0.0109478	0.102724	0.102724	0.102724	0.737859	0.19821
1825	5.2923	-0.293778	5.58608	0.737859	0.0149917	0.0837663	0.0837663	0.0837663	0.0837663	0.0837663	0.0837663	0.102724	0.102724	0.102724	0.19821	0.0639316
1826	3.3141	-0.468777	3.78288	0.737859	0.0228227	0.0879393	0.0879393	0.0879393	0.0879393	0.0879393	0.0879393	0.27104	0.27104	0.27104	0.19821	0.0639316
1827	7.01263	-0.236614	7.24925	0.737859	0.0247351	0.00813828	0.00813828	0.00813828	0.00813828	0.00813828	0.00813828	0.00229231	0.00229231	0.00229231	0.19821	0.0639316
1828	6.11555	-0.508497	6.62405	0.19821	0.0278743	0.01373	0.01373	0.01373	0.01373	0.01373	0.01373	0.0560812	0.0560812	0.0560812	0.0639316	0.737859
1829	6.2564	-0.254615	6.51102	0.737859	0.0108344	0.0420728	0.0420728	0.0420728	0.0420728	0.0420728	0.0420728	0.0560812	0.0560812	0.0560812	0.0639316	0.19821
1830	-0.0639833	-0.19091	0.126926	0.19821	0.014372	0.570901	0.570901	0.570901	0.570901	0.570901	0.570901	0.162125	0.162125	0.162125	0.737859	0.0639316
1831	5.44866	-0.270547	5.71921	0.19821	0.103824	0.0758473	0.0758473	0.0758473	0.0758473	0.0758473	0.0758473	0.00849801	0.00849801	0.00849801	0.0639316	0.737859
1832	3.20306	-0.279912	3.48297	0.737859	0.0548413	0.304167	0.304167	0.304167	0.304167	0.304167	0.304167	0.0527848	0.0527848	0.0527848	0.19821	0.0639316
1833	2.6142	-0.213107	2.82731	0.737859	0.0813807	0.373335	0.373335	0.373335	0.373335	0.373335	0.373335	0.022644	0.022644	0.022644	0.19821	0.0639316
1834	1.93867	-0.230513	2.16918	0.0639316	0.146167	0.373335	0.373335	0.373335	0.373335	0.373335	0.373335	0.0236706	0.0236706	0.0236706	0.19821	0.737859
1835	5.92266	-0.158034	6.08069	0.19821	0.0147323	0.12328	0.12328	0.12328	0.12328	0.12328	0.12328	0.014009	0.014009	0.014009	0.0639316	0.737859
1836	5.92169	-0.207452	6.12914	0.19821	0.0131269	0.092454	0.092454	0.092454	0.092454	0.092454	0.092454	0.0415952	0.0415952	0.0415952	0.737859	0.0639316
1837	5.74775	-0.259801	6.00755	0.0639316	0.0274391	0.092454	0.092454	0.092454	0.092454	0.092454	0.092454	0.0394419	0.0394419	0.0394419	0.19821	0.737859
1838	5.10393	-0.181823	5.28575	0.19821	0.13663	0.092454	0.092454	0.092454	0.092454	0.092454	0.092454	0.00243091	0.00243091	0.00243091	0.737859	0.0639316
1839	4.33481	-0.468428	4.80324	0.19821	0.11341	0.129596	0.129596	0.129596	0.129596	0.129596	0.129596	0.0367599	0.0367599	0.0367599	0.0639316	0.737859
1840	2.83045	-0.50727	3.33772	0.19821	0.0246768	0.0414807	0.0414807	0.0414807	0.0414807	0.0414807	0.0414807	0.36016	0.36016	0.36016	0.0639316	0.737859
1841	5.33095	-0.849521	6.18047	0.0639316	0.04085	0.00390233	0.00390233	0.00390233	0.00390233	0.00390233	0.00390233	0.0972908	0.0972908	0.0972908	0.737859	0.19821
1842	4.55237	-0.158975	4.71135	0.737859	0.00302256	0.162983	0.162983	0.162983	0.162983	0.162983	0.162983	0.12295	0.12295	0.12295	0.19821	0.0639316
1843	5.40182	-0.441534	5.84336	0.19821	0.0596274	0.0766465	0.0766465	0.0766465	0.0766465	0.0766465	0.0766465	0.0394807	0.0394807	0.0394807	0.0639316	0.737859
1844	6.06748	-0.197707	6.26518	0.0639316	0.0106667	0.0766465	0.0766465	0.0766465	0.0766465	0.0766465	0.0766465	0.0462588	0.0462588	0.0462588	0.19821	0.737859
1845	5.30687	-0.143576	5.45044	0.737859	0.00234977	0.166437	0.166437	0.166437	0.166437	0.166437	0.166437	0.0462588	0.0462588	0.0462588	0.0639316	0.19821
1846	0.800054	-1.03514	1.8352	0.0639316	0.108551	0.227932	0.227932	0.227932	0.227932	0.227932	0.227932	0.240088	0.240088	0.240088	0.737859	0.19821
1847	2.37509	-0.329689	2.70478	0.0639316	0.0215932	0.227932	0.227932	0.227932	0.227932	0.227932	0.227932	0.240088	0.240088	0.240088	0.737859	0.19821
1848	3.61666	-0.157177	3.77383	0.737859	0.00630472	0.304161	0.304161	0.304161	0.304161	0.304161	0.304161	0.0722416	0.0722416	0.0722416	0.0639316	0.19821
1849	4.51891	-0.14893	4.66784	0.737859	0.14384	0.148415	0.148415	0.148415	0.148415	0.148415	0.148415	0.00105127	0.00105127	0.00105127	0.19821	0.0639316
1850	3.6232	-0.832122	4.45533	0.0639316	0.19702	0.0862224	0.0862224	0.0862224	0.0862224	0.0862224	0.0862224	0.0313156	0.0313156	0.0313156	0.737859	0.19821
1851	4.9548	-0.382894	5.33769	0.737859	0.0760608	0.122427	0.122427	0.122427	0.122427	0.122427	0.122427	0.0278329	0.0278329	0.0278329	0.0639316	0.19821
1852	4.83379	-0.250253	5.08404	0.0639316	0.124001	0.117504	0.117504	0.117504	0.117504	0.117504	0.117504	0.0101821	0.0101821	0.0101821	0.19821	0.737859
1853	4.68212	-0.801181	5.4833	0.0639316	0.116356	0.0598737	0.0598737	0.0598737	0.0598737	0.0598737	0.0598737	0.0355304	0.0355304	0.0355304	0.737859	0.19821
1854	-0.682369	-0.797931	0.115562	0.0639316	0.0839179	0.345033	0.345033	0.345033	0.345033	0.345033	0.345033	0.319583	0.319583	0.319583	0.737859	0.19821
1855	3.05716	-1.48111	4.53827	0.0639316	0.0839179	0.0242692	0.0242692	0.0242692	0.0242692	0.0242692	0.0242692	0.198076	0.198076	0.198076	0.737859	0.19821
1856	2.73559	-1.10162	3.83721	0.19821	0.0839179	0.0823296	0.0823296	0.0823296	0.0823296	0.0823296	0.0823296	0.210122	0.210122	0.210122	0.0639316	0.737859
1857	2.28585	-0.648689	2.93454	0.0639316	0.0839179	0.218503	0.218503	0.218503	0.218503	0.218503	0.218503	0.164215	0.164215	0.164215	0.19821	0.737859
1858	4.9802	-0.389563	5.36977	0.737859	0.0211431	0.0762252	0.0762252	0.0762252	0.0762252	0.0762252	0.0762252	0.125745	0.125745	0.125745	0.0639316	0.19821
1859	5.91242	-0.261411	6.17383	0.0639316	0.0488391	0.0768685	0.0768685	0.0768685	0.0768685	0.0768685	0.0768685	0.0169997	0.0169997	0.0169997	0.19821	0.737859
1860	7.12985	-0.133799	7.26364	0.19821	0.000178864	0.0308417	0.0308417	0.0308417	0.0308417	0.0308417	0.0308417	0.00270523	0.00270523	0.00270523	0.737859	0.0639316
1861	6.57868	-0.183251	6.76193	0.19821	0.0052541	0.0382667	0.0382667	0.0382667	0.0382667	0.0382667	0.0382667	0.0403766	0.0403766	0.0403766	0.737859	0.0639316
1862	4.01727	-0.175938	4.19321	0.19821	0.00428161	0.155913	0.155913	0.155913	0.155913	0.155913	0.155913	0.180574	0.180574	0.180574	0.737859	0.0639316
1863	2.5655	-0.809328	3.37483	0.19821	0.0696375	0.155913	0.155913	0.155913	0.155913	0.155913	0.155913	0.197057	0.197057	0.197057	0.737859	0.0639316
1864	2.07028	-0.629644	2.69992	0.19821	0.0696375	0.243921	0.243921	0.243921	0.243921	0.243921	0.243921	0.176539	0.176539	0.176539	0.737859	0.0639316
1865	5.67924	-0.645965	6.32521	0.0639316	0.098451	0.0181298	0.0181298	0.0181298	0.0181298	0.0181298	0.0181298	0.0109888	0.0109888	0.0109888	0.19821	0.737859
1866	6.91853	-0.22133	7.13986	0.737859	0.00475027	0.00242025	0.00242025	0.00242025	0.00242025	0.00242025	0.00242025	0.0389342	0.0389342	0.0389342	0.19821	0.0639316
1867	0.319448	-1.02911	1.34856	0.0639316	0.125603	0.244728	0.244728	0.244728	0.244728	0.244728	0.244728	0.254904	0.254904	0.254904	0.19821	0.737859
1868	6.44733	-0.237918	6.68525	0.0639316	0.0127806	0.0386094	0.0386094	0.0386094	0.0386094	0.0386094	0.0386094	0.0401749	0.0401749	0.0401749	0.19821	0.737859
1869	4.71136	-0.230046	4.94141	0.0639316	0.0126369	0.144832	0.144832	0.144832	0.144832	0.144832	0.144832	0.10848	0.10848	0.10848	0.737859	0.19821
1870	5.02915	-0.280489	5.30964	0.737859	0.0149687	0.105677	0.105677	0.105677	0.105677	0.105677	0.105677	0.10848	0.10848	0.10848	0.19821	0.0639316
1871	6.25883	-0.152623	6.41146	0.19821	0.00538605	0.0916169	0.0916169	0.0916169	0.0916169	0.0916169	0.0916169	0.0219416	0.0219416	0.0219416	0.737859	0.0639316
1872	4.47609	-0.161583	4.63767	0.19821	0.0069938	0.225906	0.225906	0.225906	0.225906	0.225906	0.225906	0.0634227	0.0634227	0.0634227	0.737859	0.0639316
1873	6.29377	-0.261752	6.55552	0.19821	0.00857036	0.0183078	0.0183078	0.0183078	0.0183078	0.0183078	0.0183078	0.07766	0.07766	0.07766	0.737859	0.0639316
1874	4.60331	-1.05803	5.66135	0.0639316	0.079212	0.0370834	0.0370834	0.0370834	0.0370834	0.0370834	0.0370834	0.07766	0.07766	0.07766	0.737859	0.19821
1875	6.01043	-0.144269	6.1547	0.737859	0.0155722	0.124413	0.124413	0.124413	0.124413	0.124413	0.124413	0.00463477	0.00463477	0.00463477	0.0639316	0.19821
1876	6.69298	-0.289066	6.98204	0.0639316	0.0155722	0.0204202	0.0204202	0.0204202	0.0204202	0.0204202	0.0204202	0.0258937	0.0258937	0.0258937	0.737859	0.19821
1877	1.50354	-0.477457	1.981	0.0639316	0.317202	0.218895	0.218895	0.218895	0.218895	0.218895	0.218895	0.0258937	0.0258937	0.0258937	0.737859	0.19821
1878	2.58778	-0.569617	3.1574	0.19821	0.0367586	0.114929	0.114929	0.114929	0.114929	0.114929	0.114929	0.292663	0.292663	0.292663	0.0639316	0.737859
1879	4.45801	-0.166141	4.62415	0.737859	0.00271447	0.114929	0.114929	0.114929	0.114929	0.114929	0.114929	0.180032	0.180032	0.180032	0.0639316	0.19821
1880	5.3578	-0.159145	5.51694	0.19821	0.00271447	0.090847	0.090847	0.090847	0.090847	0.090847	0.090847	0.114835	0.114835	0.114835	0.0639316	0.737859
1881	5.76222	-0.280975	6.04319	0.737859	0.0456548	0.090847	0.090847	0.090847	0.090847	0.090847	0.090847	0.0192691	0.0192691	0.0192691	0.0639316	0.19821
1882	5.84878	-0.270807	6.11958	0.0639316	0.13421	0.0126923	0.0126923	0.0126923	0.0126923	0.0126923	0.0126923	0.00123017	0.00123017	0.00123017	0.19821	0.737859
1883	3.18109	-0.258525	3.43962	0.0639316	0.0126166	0.180356	0.180356	0.180356	0.180356	0.180356	0.180356	0.223156	0.223156	0.223156	0.737859	0.19821
1884	2.02496	-1.20667	3.23163	0.0639316	0.252545	0.115035	0.115035	0.115035	0.115035	0.115035	0.115035	0.0693469	0.0693469	0.0693469	0.19821	0.737859
1885	4.59707	-0.156313	4.75338	0.737859	0.00317569	0.178342	0.178342	0.178342	0.178342	0.178342	0.178342	0.103234	0.103234	0.103234	0.19821	0.0639316
1886	5.29027	-0.681494	5.97176	0.19821	0.0898039	0.0428485	0.0428485	0.0428485	0.0428485	0.0428485	0.0428485	0.0302618	0.0302618	0.0302618	0.0639316	0.737859
1887	3.24071	-1.04655	4.28726	0.19821	0.0592187	0.0428485	0.0428485	0.0428485	0.0428485	0.0428485	0.0428485	0.229298	0.229298	0.229298	0.737859	0.0639316
1888	4.0612	-0.736128	4.79733	0.737859	0.118787	0.11365	0.11365	0.11365	0.11365	0.11365	0.11365	0.047921	0.047921	0.047921	0.0639316	0.19821
1889	3.93928	-0.434661	4.37394	0.0639316	0.0252636	0.0985986	0.0985986	0.0985986	0.0985986	0.0985986	0.0985986	0.198834	0.198834	0.198834	0.737859	0.19821
1890	5.88203	-0.210072	6.0921	0.19821	0.0183544	0.0985986	0.0985986	0.0985986	0.0985986	0.0985986	0.0985986	0.0339273	0.0339273	0.0339273	0.0639316	0.737859
1891	0.522374	-0.263687	0.786061	0.19821	0.0982656	0.532159	0.532159	0.532159	0.532159	0.532159	0.532159	0.0510597	0.0510597	0.0510597	0.737859	0.0639316
1892	0.55646	-0.279587	0.836047	0.19821	0.157078	0.483594	0.483594	0.483594	0.483594	0.483594	0.483594	0.0358137	0.0358137	0.0358137	0.737859	0.0639316
1893	1.70248	-0.181611	1.88409	0.19821	0.0592788	0.483594	0.483594	0.483594	0.483594	0.483594	0.483594	0.0288086	0.0288086	0.0288086	0.0639316	0.737859
1894	5.08154	-0.406291	5.48783	0.0639316	0.0592788	0.103788	0.103788	0.103788	0.103788	0.103788	0.103788	0.0482401	0.0482401	0.0482401	0.19821	0.737859
1895	4.84154	-0.250552	5.09209	0.737859	0.0105743	0.103788	0.103788	0.103788	0.103788	0.103788	0.103788	0.136518	0.136518	0.136518	0.19821	0.0639316
1896	4.48816	-0.920762	5.40892	0.19821	0.0525903	0.0300894	0.0300894	0.0300894	0.0300894	0.0300894	0.0300894	0.136518	0.136518	0.136518	0.737859	0.0639316
1897	4.05145	-0.956926	5.00838	0.0639316	0.0689491	0.0595729	0.0595729	0.0595729	0.0595729	0.0595729	0.0595729	0.13073	0.13073	0.13073	0.737859	0.19821
1898	6.5716	-0.172772	6.74437	0.0639316	0.0170389	0.0595729	0.0595729	0.0595729	0.0595729	0.0595729	0.0595729	0.00904124	0.00904124	0.00904124	0.737859	0.19821
1899	5.9604	-0.496315	6.45671	0.0639316	0.052491	0.033505	0.033505	0.033505	0.033505	0.033505	0.033505	0.0284228	0.0284228	0.0284228	0.19821	0.737859
1900	6.70573	-0.144921	6.85065	0.737859	0.0158128	0.0569796	0.0569796	0.0569796	0.0569796	0.0569796	0.0569796	0.00223314	0.00223314	0.00223314	0.19821	0.0639316
