Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
73	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	2	2	2	4	4	4	6	4	4	2	2	2	2	2	2	2	2	6	2	4	6	4	4	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	4	6	4	4
74	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	3	1	1	2	2	2	2	3	3	1	3	2	2	2	2	1	2	1	3	1	1	1	1
75	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	1	-	3	-	3	-	3	-	3	-	3	-	3	-	2	-	3	-	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	3	3	3	3	2	3	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2
76	4	-	4	-	4	-	4	-	4	-	4	-	7	-	7	-	4	-	4	-	2	-	2	-	2	-	2	-	6	-	2	-	2	-	6	-	2	-	4	-	6	-	6	-	2	-	6	6	6	6	6	6	6	6	6	6	2	2	6	6	2	2	2	2	6	6	6	6	6	6	4	4	7	7	7	7	6	7	4	4	4	4	4	4	4	4	6	6	6	6
77	6	-	2	-	4	-	2	-	6	-	1	-	4	-	2	-	2	-	7	-	7	-	1	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	3	-	1	-	2	3	2	2	2	2	2	2	2	2	1	1	1	1	3	2	3	3	2	3	2	2	5	7	7	7	7	7	5	7	4	5	4	6	4	4	4	6	4	4	4	4	5	5
78	1	-	1	-	2	-	2	-	2	-	1	-	2	-	1	-	1	-	2	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	2	2	2	1	1	1	3	1	1	1	1
79	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	2	-	2	-	2	-	2	2	2	2	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	3	2	2
80	4	-	4	-	4	-	1	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	6	4	5	4	4	4	4	4	4	4	4	6	6
81	2	-	2	-	4	-	6	-	2	-	6	-	6	-	6	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	4	6	4	6	4	6	6	6	6	6	2	2	4	6	4	4	6	6
82	4	-	6	-	2	-	2	-	2	-	6	-	4	-	4	-	6	-	4	-	1	-	1	-	3	-	1	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	2	-	2	-	2	2	2	2	3	3	1	3	1	1	2	2	2	2	2	3	3	3	3	3	3	3	1	3	4	6	4	4	4	4	4	6	2	2	4	2	4	6	4	4	4	4	5	5
83	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	6	-	2	-	1	-	3	-	2	-	2	-	2	-	4	-	4	-	2	-	4	-	2	-	4	-	6	6	4	6	6	6	4	6	4	4	2	2	2	2	2	3	2	2	4	2	4	4	6	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6
84	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	3	-	3	-	1	-	1	-	1	-	3	-	3	-	3	-	3	3	1	3	1	1	1	1	1	1	2	3	2	2	2	2	3	3	1	3	1	1	2	3	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2
85	2	-	2	-	2	-	2	-	2	-	3	-	3	-	1	-	1	-	2	-	3	-	2	-	1	-	1	-	3	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	3	2	3	3	3	3	3	2	3	3	1	1	3	3	3	3	3	3	2	3	1	3	1	1	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2
86	2	-	3	-	2	-	2	-	2	-	3	-	1	-	1	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	1	3	3	2	2	3	2	1	3	2	3	2	3	2	2
87	2	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	3	-	1	-	2	-	2	-	2	2	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	1	3	2	3	2	2	2	2	2	2	1	2	2	3	1	3	2	2	2	3	2	3	2	2
88	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	4	-	6	-	6	-	6	-	4	-	4	-	2	-	4	-	3	-	4	-	4	-	6	-	6	-	4	6	4	4	4	7	4	4	4	4	4	6	4	4	6	6	4	6	4	4	4	4	4	4	2	3	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	5	5
89	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	1	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	6	-	6	-	4	6	4	4	4	6	4	4	4	4	4	4	4	4	2	3	2	2	4	6	4	4	4	4	2	2	2	2	2	2	2	2	2	2	3	3	3	2	1	3	1	3	5	5
90	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	1	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	1	-	3	-	1	3	1	1	2	2	1	3	1	1	2	2	2	2	3	3	3	3	1	3	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	2	2	2	3	3
91	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	3	-	2	-	3	3	1	3	1	1	1	1	1	1	3	3	1	3	2	2	3	3	1	3	1	1	2	1	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2
92	2	-	2	-	4	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	1	-	1	-	1	1	2	3	2	2	2	2	4	6	2	2	2	2	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	2	2	6	6	1	2	4	7	4	4	4	4
93	2	-	2	-	7	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	5	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	1	-	2	-	2	-	2	2	1	3	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	6	5	2	2	2	2	2	2	4	3	1	1	4	7	6	2	4	6	4	4	6	6
94	3	-	3	-	2	-	1	-	2	-	3	-	1	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	1	-	2	-	1	-	1	-	1	-	1	-	2	-	3	-	1	-	1	3	3	3	3	1	1	3	1	1	1	3	1	1	2	2	2	2	1	3	1	1	3	1	2	3	2	2	3	3	1	3	1	3	2	3	2	3	1	2	1	1	3	3
95	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	2	-	3	-	2	-	1	-	2	-	1	-	1	-	2	-	2	-	1	-	2	-	1	-	2	-	3	3	2	3	2	3	2	2	2	2	1	1	3	3	1	3	3	3	1	3	2	3	2	2	2	3	3	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2
96	2	-	2	-	3	-	3	-	3	-	2	-	2	-	1	-	1	-	1	-	1	-	2	-	1	-	2	-	2	-	2	-	1	-	2	-	3	-	3	-	3	-	2	-	2	-	3	2	2	3	2	3	2	2	2	2	1	3	3	3	1	3	3	3	2	3	2	2	1	3	1	1	2	1	2	2	4	2	4	3	4	7	4	2	4	4	4	4	5	5
97	2	-	1	-	2	-	2	-	2	-	4	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	3	-	1	-	2	-	2	-	1	-	2	-	2	-	1	2	1	1	2	2	6	3	4	7	2	3	2	2	2	3	2	2	3	2	5	7	4	7	1	2	1	1	1	1	5	5	1	2	2	3	5	3	5	7	4	5	4	4
98	2	-	2	-	2	-	3	-	3	-	3	-	1	-	2	-	2	-	1	-	5	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	1	1	3	3	3	3	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	5	7	2	3	2	2	3	3	6	3	2	3	2	2	2	2	6	2	5	6	5	5
99	3	-	3	-	3	-	3	-	3	-	3	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	1	-	3	3	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	3	3	3	3	3	3	2	3	2	3	3	2	1	3	1	1
100	6	-	6	-	1	-	1	-	1	-	6	-	6	-	6	-	6	-	6	-	7	-	2	-	2	-	2	-	1	-	1	-	1	-	7	-	6	-	6	-	7	-	7	-	7	-	7	7	6	7	6	6	7	6	7	7	1	1	1	1	2	2	2	2	7	3	7	7	4	7	6	6	6	6	6	6	6	6	1	1	1	1	6	6	6	7	4	6	4	4
101	4	-	4	-	1	-	2	-	2	-	2	-	5	-	5	-	5	-	5	-	5	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	7	5	5	5	5	5	5	6	7	2	2	2	3	4	4	6	6	6	6	6	6
102	5	-	5	-	7	-	7	-	7	-	6	-	6	-	6	-	7	-	7	-	7	-	6	-	4	-	4	-	6	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	6	4	6	6	6	6	6	4	6	6	6	6	7	6	5	7	6	7	6	6	6	6	6	6	7	7	7	7	7	5	6	7	5	6	5	5
103	6	-	6	-	6	-	6	-	6	-	4	-	4	-	4	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	-	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	6	4	6	4	4	4	4	4	4	6	6	6	6	6	6	4	6	4	4	4	4
104	2	-	2	-	1	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	3	-	2	-	2	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	1	2	1	1	1	1	1	1	3	2	1	3	1	1	2	1	2	2	3	3	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
105	3	-	2	-	7	-	6	-	4	-	3	-	2	-	2	-	1	-	3	-	5	-	4	-	2	-	6	-	7	-	1	-	1	-	4	-	2	-	4	-	4	-	2	-	2	-	2	2	4	6	4	6	4	4	4	4	1	1	7	7	4	6	4	4	4	7	4	4	5	5	2	3	2	2	2	2	2	3	4	6	4	7	6	3	6	6	4	6	5	5
106	3	-	2	-	7	-	2	-	2	-	1	-	7	-	4	-	6	-	2	-	5	-	1	-	1	-	1	-	4	-	3	-	1	-	4	-	1	-	2	-	1	-	1	-	1	-	1	1	2	1	3	3	4	3	4	4	7	3	5	7	1	1	1	1	4	5	4	4	5	5	4	6	4	4	6	7	4	7	2	2	4	7	4	3	4	4	4	4	5	5
107	4	-	6	-	3	-	2	-	2	-	7	-	4	-	1	-	4	-	7	-	6	-	3	-	1	-	3	-	3	-	3	-	2	-	1	-	3	-	1	-	3	-	3	-	1	-	1	3	3	3	1	3	3	3	2	3	1	3	2	3	2	3	3	3	2	3	2	2	4	6	7	7	6	7	7	6	4	7	2	2	4	3	7	6	6	7	4	6	4	4
108	3	-	1	-	1	-	4	-	4	-	1	-	3	-	1	-	3	-	2	-	4	-	4	-	2	-	7	-	3	-	2	-	2	-	2	-	3	-	3	-	1	-	3	-	3	-	3	3	2	3	2	3	4	2	4	6	2	2	4	3	4	7	4	4	4	4	4	4	4	4	1	3	3	1	3	3	6	3	6	4	6	7	2	3	4	6	4	6	4	4
109	1	-	1	-	1	-	3	-	1	-	4	-	1	-	1	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	3	3	1	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	1	4	5	1	3	3	1	1	1	2	3	4	6	6	6
110	3	-	3	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	3	-	3	-	2	-	2	-	3	-	2	-	2	-	1	-	2	-	2	-	2	-	1	-	1	-	2	1	2	2	2	2	2	2	3	3	3	2	2	3	3	2	2	3	3	2	3	3	2	3	1	2	1	1	1	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2
111	3	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	1	-	1	-	1	-	3	-	2	-	2	-	3	-	3	-	1	-	1	-	3	-	1	-	2	-	1	-	3	-	2	3	1	2	1	3	1	1	1	1	3	3	3	3	2	2	3	3	1	3	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	3	7	1	5	7	5	5
112	1	-	3	-	2	-	2	-	2	-	6	-	2	-	2	-	2	-	2	-	4	-	1	-	3	-	1	-	2	-	2	-	2	-	2	-	3	-	1	-	4	-	2	-	2	-	2	2	4	6	7	3	7	7	7	7	2	2	2	2	3	3	2	3	2	2	7	7	5	7	2	2	2	2	2	2	6	6	2	2	2	2	2	3	2	2	4	6	5	5
113	2	-	2	-	3	-	2	-	2	-	4	-	4	-	4	-	4	-	7	-	3	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	3	-	3	-	1	-	1	-	1	1	3	3	1	3	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	4	7	4	4	4	4	6	4	2	2	2	3	2	2	2	2	6	6	6	6
114	7	-	4	-	1	-	1	-	1	-	4	-	1	-	7	-	3	-	1	-	1	-	7	-	4	-	7	-	2	-	3	-	2	-	2	-	2	-	6	-	7	-	3	-	1	-	1	3	5	7	4	6	7	5	7	7	2	3	2	2	7	7	7	7	4	7	7	7	6	7	1	3	7	7	7	7	6	7	1	1	1	1	7	7	4	7	4	6	6	6
115	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	3	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
116	3	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	1	-	3	-	1	-	2	-	1	-	3	-	1	-	3	-	2	-	1	-	1	-	1	-	3	1	3	3	1	3	1	3	1	1	2	3	2	2	3	3	3	3	1	3	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	3	1	3	1	1	1	1	1	1
117	3	-	1	-	1	-	1	-	1	-	3	-	2	-	1	-	3	-	3	-	1	-	2	-	1	-	3	-	2	-	3	-	2	-	3	-	3	-	2	-	3	-	3	-	3	-	1	3	3	3	1	3	1	3	3	3	2	3	2	2	3	3	3	3	1	3	3	3	1	3	3	3	3	3	1	3	2	3	1	1	2	1	3	3	3	3	1	3	1	1
118	1	-	1	-	1	-	1	-	1	-	2	-	3	-	1	-	2	-	1	-	1	-	2	-	1	-	1	-	1	-	2	-	3	-	1	-	1	-	3	-	1	-	3	-	1	-	3	3	1	3	1	3	1	1	1	1	1	3	1	1	2	1	2	2	1	3	1	1	2	1	1	3	1	1	1	3	3	3	3	1	2	3	2	1	3	2	2	3	2	2
119	1	-	1	-	1	-	1	-	2	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	3	1	3	3	1	3	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	1	1	3	1	1
120	1	-	2	-	3	-	2	-	1	-	1	-	1	-	3	-	1	-	1	-	2	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	2	3	2	2	3	3	2	3	2	2	2	2	2	2	1	3	1	1	2	3	2	2	2	2	2	1	1	3	3	1	2	3	1	3	2	3	2	3	2	2	2	2	2	2
121	1	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	1	-	4	-	4	-	2	-	4	-	3	-	2	-	1	-	1	3	3	3	4	6	4	7	4	4	6	5	4	6	2	2	2	2	4	6	4	4	5	4	4	4	6	6	4	6	4	5	2	2	2	2	1	3	2	3	4	6	5	5
122	3	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	1	-	1	-	5	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	7	2	1	2	2	2	2	2	2	1	1	1	1	6	3	4	7	4	6	4	4
123	2	-	2	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	7	-	1	-	1	-	1	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	3	1	3	4	7	1	1	2	3	3	3	6	3	1	1	2	1	2	2	2	2	4	6	4	4
124	3	-	2	-	1	-	1	-	1	-	3	-	2	-	2	-	3	-	2	-	2	-	2	-	1	-	1	-	3	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	1	-	1	1	3	1	2	3	2	3	2	2	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	1	1	1	1	3	3	2	3	2	2	2	2
125	3	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	1	-	1	-	2	-	3	-	2	-	6	-	2	-	2	-	1	-	1	-	1	-	1	1	3	1	2	2	2	3	6	6	3	3	1	3	1	1	1	1	2	1	6	6	5	6	3	1	1	3	1	1	2	1	1	1	1	1	1	3	3	1	1	3	5	5
126	3	-	3	-	1	-	1	-	2	-	4	-	1	-	2	-	1	-	1	-	2	-	3	-	3	-	2	-	1	-	3	-	2	-	2	-	3	-	1	-	1	-	1	-	1	-	1	1	1	1	2	3	2	3	2	2	1	3	1	1	3	3	1	3	2	1	2	2	2	2	1	1	2	3	1	3	4	5	1	3	1	1	1	3	2	1	4	6	6	6
127	3	-	1	-	4	-	4	-	3	-	1	-	1	-	2	-	2	-	2	-	2	-	6	-	1	-	1	-	2	-	3	-	3	-	6	-	4	-	2	-	2	-	1	-	3	-	2	3	2	2	6	6	6	6	4	6	2	3	2	2	1	1	5	7	4	7	4	4	4	6	2	2	2	2	1	3	1	1	4	7	6	4	1	3	7	7	4	7	4	4
128	7	-	7	-	1	-	2	-	2	-	4	-	4	-	4	-	2	-	7	-	6	-	4	-	2	-	6	-	6	-	2	-	2	-	6	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	6	6	2	2	6	6	4	6	4	4	4	6	6	6	4	6	4	7	4	4	4	4	6	4	3	2	2	3	6	7	4	6	4	6	4	4
129	6	-	4	-	6	-	4	-	6	-	6	-	6	-	2	-	2	-	2	-	6	-	1	-	1	-	1	-	3	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	3	3	3	1	1	1	1	2	3	2	2	4	6	2	2	2	2	4	6	4	6	4	6	4	6	4	6	4	4	4	4	4	4
130	6	-	2	-	6	-	4	-	7	-	5	-	5	-	1	-	4	-	7	-	4	-	4	-	4	-	6	-	6	-	2	-	2	-	2	-	4	-	6	-	6	-	2	-	6	-	4	6	4	6	6	6	6	6	4	6	2	2	4	6	4	6	4	4	4	4	4	4	4	4	5	7	5	5	5	5	4	5	6	7	4	6	4	6	4	4	4	4	4	4
131	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
132	4	-	4	-	6	-	6	-	6	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	6	4	6	4	4	4	4	4	4	4	4
133	4	-	4	-	4	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	2	2	6	6	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4
134	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	7	-	1	-	1	-	1	-	1	-	3	-	1	3	1	1	1	1	1	1	7	7	4	4	4	4	4	4	4	4	4	4	7	7	5	7	2	2	2	2	6	6	6	6	4	4	4	4	4	4	4	4	4	6	5	5
135	6	-	4	-	6	-	2	-	6	-	7	-	4	-	4	-	4	-	4	-	6	-	2	-	6	-	6	-	6	-	2	-	7	-	4	-	6	-	6	-	4	-	6	-	6	-	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	4	4	4	4	4	4	7	7	6	6	6	6	6	6	4	6	6	7	6	6
136	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
137	4	-	3	-	6	-	7	-	4	-	7	-	1	-	1	-	3	-	1	-	6	-	7	-	7	-	2	-	7	-	7	-	7	-	6	-	6	-	6	-	6	-	3	-	3	-	2	3	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	6	7	6	6	6	6	1	3	1	1	1	1	6	7	6	7	6	6	6	7	6	6	6	6	6	6
138	2	-	1	-	1	-	2	-	2	-	3	-	1	-	2	-	2	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	1	-	4	-	4	-	4	4	5	5	2	2	6	7	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	3	2	2	3	3	1	3	2	2	1	3	3	3	1	3	1	1	5	5
139	4	-	4	-	2	-	2	-	2	-	6	-	2	-	4	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	6	4	4	6	6	6	6	2	2	2	2	4	4	6	6	6	6	6	6
140	6	-	4	-	2	-	1	-	1	-	3	-	3	-	3	-	2	-	1	-	3	-	4	-	3	-	3	-	6	-	6	-	6	-	4	-	4	-	6	-	4	-	4	-	4	-	4	4	4	4	4	6	4	4	4	4	6	6	6	6	3	3	6	7	4	6	4	4	5	7	3	3	3	3	3	3	7	3	1	1	1	3	6	6	7	7	5	7	5	5
141	2	-	4	-	2	-	3	-	1	-	4	-	2	-	2	-	7	-	7	-	6	-	7	-	7	-	1	-	7	-	7	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	7	7	7	7	7	7	7	7	4	7	6	6	4	6	7	7	7	7	7	7	4	7	2	3	6	2	6	6	4	6	4	4	4	4
142	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	6	-	1	-	7	-	4	-	3	-	3	-	3	-	2	-	2	-	6	-	6	-	6	-	6	-	6	6	6	6	6	6	6	6	6	6	3	3	2	3	7	7	7	7	6	7	6	6	4	6	2	2	2	2	2	2	2	2	4	4	4	4	2	2	7	6	4	7	4	4
143	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	2	-	2	-	2	2	3	3	3	3	1	3	1	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	1	2	2	2	2	2	1	3	1	3	1	1	3	3
144	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	1	-	3	3	1	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
145	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	1	-	1	-	3	-	1	-	1	-	3	-	2	-	1	-	1	-	1	-	1	-	3	-	1	-	1	3	1	1	1	1	1	1	1	1	1	3	1	1	3	3	3	3	1	3	1	1	1	1	2	2	2	2	3	3	1	3	2	2	2	2	2	2	1	2	1	1	1	1
146	4	-	4	-	2	-	2	-	2	-	6	-	4	-	4	-	4	-	4	-	7	-	2	-	3	-	1	-	1	-	1	-	3	-	1	-	2	-	3	-	1	-	3	-	2	-	1	3	1	1	3	3	1	3	1	1	1	3	1	1	3	3	1	3	1	1	1	1	5	7	4	4	4	4	4	4	6	6	2	2	2	2	6	4	4	6	4	6	5	5
