Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
150	-21.1738	-25.4294	4.25557	0.60298	0.0438199	0.288234	0.288234	0.288234	0.288234	0.288234	0.288234	0.00247938	0.00247938	0.00247938	0.316581	0.0804389
151	-25.5994	-26.8671	1.26771	0.792656	0.02454	0.297134	0.297134	0.297134	0.297134	0.297134	0.297134	0.311645	0.311645	0.311645	0.101602	0.105742
152	-24.676	-27.1041	2.4281	0.544337	0.0497086	0.155926	0.155926	0.155926	0.155926	0.155926	0.155926	0.311645	0.311645	0.311645	0.393779	0.0618834
153	-21.1214	-25.6555	4.53408	0.690686	0.0366558	0.155926	0.155926	0.155926	0.155926	0.155926	0.155926	0.1141	0.1141	0.1141	0.267306	0.0420078
154	-19.9185	-25.0882	5.1697	0.753538	0.023755	0.185782	0.185782	0.185782	0.185782	0.185782	0.185782	0.0335833	0.0335833	0.0335833	0.21299	0.033472
155	-20.9299	-25.2323	4.30237	0.789888	0.0500396	0.187465	0.187465	0.187465	0.187465	0.187465	0.187465	0.0923485	0.0923485	0.0923485	0.181576	0.0285352
156	-20.472	-26.2005	5.72845	0.572532	0.0334795	0.137882	0.137882	0.137882	0.137882	0.137882	0.137882	0.0158836	0.0158836	0.0158836	0.105504	0.321963
157	-21.7617	-26.077	4.31537	0.647508	0.0478663	0.203951	0.203951	0.203951	0.203951	0.203951	0.203951	0.0767356	0.0767356	0.0767356	0.0580083	0.294483
158	-20.2596	-25.7737	5.51408	0.694803	0.0413539	0.130741	0.130741	0.130741	0.130741	0.130741	0.130741	0.0365866	0.0365866	0.0365866	0.0502251	0.254972
159	-22.966	-27.5277	4.56169	0.461149	0.079525	0.0817119	0.0817119	0.0817119	0.0817119	0.0817119	0.0817119	0.142684	0.142684	0.142684	0.411175	0.127676
160	-21.969	-26.5413	4.57232	0.701075	0.0487153	0.101111	0.101111	0.101111	0.101111	0.101111	0.101111	0.153032	0.153032	0.153032	0.201057	0.0978678
161	-22.207	-28.5184	6.31141	0.266074	0.0876118	0.0121931	0.0121931	0.0121931	0.0121931	0.0121931	0.0121931	0.0291446	0.0291446	0.0291446	0.56658	0.167346
162	-22.8661	-28.311	5.44483	0.346106	0.0950138	0.0459173	0.0459173	0.0459173	0.0459173	0.0459173	0.0459173	0.0746758	0.0746758	0.0746758	0.436212	0.217681
163	-21.4946	-26.9389	5.44421	0.48719	0.0703112	0.0710029	0.0710029	0.0710029	0.0710029	0.0710029	0.0710029	0.0743554	0.0743554	0.0743554	0.342096	0.170715
164	-26.0231	-28.0081	1.98504	0.295443	0.0868049	0.188475	0.188475	0.188475	0.188475	0.188475	0.188475	0.286307	0.286307	0.286307	0.626307	0.0782499
165	-28.7752	-28.2101	-0.565039	0.242484	0.058303	0.471984	0.471984	0.471984	0.471984	0.471984	0.471984	0.286307	0.286307	0.286307	0.369961	0.387555
166	-20.1287	-26.0318	5.90315	0.538966	0.0311377	0.0854631	0.0854631	0.0854631	0.0854631	0.0854631	0.0854631	0.0531747	0.0531747	0.0531747	0.37357	0.087464
167	-24.4891	-27.021	2.53187	0.293767	0.0498127	0.283243	0.283243	0.283243	0.283243	0.283243	0.283243	0.173847	0.173847	0.173847	0.572252	0.133981
168	-22.798	-26.3046	3.50656	0.352327	0.040154	0.332382	0.332382	0.332382	0.332382	0.332382	0.332382	0.0368982	0.0368982	0.0368982	0.613169	0.0345044
169	-22.7102	-27.4514	4.74125	0.53734	0.0941087	0.0872239	0.0872239	0.0872239	0.0872239	0.0872239	0.0872239	0.104632	0.104632	0.104632	0.440365	0.0222948
170	-21.8061	-27.863	6.05686	0.564349	0.0972568	0.0199044	0.0199044	0.0199044	0.0199044	0.0199044	0.0199044	0.0372429	0.0372429	0.0372429	0.373231	0.0624199
171	-20.4923	-27.0989	6.60661	0.520798	0.0465714	0.0494884	0.0494884	0.0494884	0.0494884	0.0494884	0.0494884	0.003369	0.003369	0.003369	0.034532	0.44467
172	-22.1772	-28.0588	5.88162	0.198552	0.0354213	0.100378	0.100378	0.100378	0.100378	0.100378	0.100378	0.0361287	0.0361287	0.0361287	0.505732	0.295715
173	-21.8474	-26.5682	4.72081	0.492197	0.0366872	0.169695	0.169695	0.169695	0.169695	0.169695	0.169695	0.0816268	0.0816268	0.0816268	0.197061	0.310742
174	-21.7648	-25.8471	4.0823	0.672496	0.055793	0.169695	0.169695	0.169695	0.169695	0.169695	0.169695	0.126372	0.126372	0.126372	0.246672	0.0808322
175	-26.8233	-28.6329	1.80961	0.37638	0.110791	0.169695	0.169695	0.169695	0.169695	0.169695	0.169695	0.298643	0.298643	0.298643	0.572363	0.0512571
176	-25.1475	-28.7319	3.58449	0.452987	0.10851	0.0843541	0.0843541	0.0843541	0.0843541	0.0843541	0.0843541	0.208778	0.208778	0.208778	0.477193	0.0698198
177	-20.5859	-25.6107	5.02475	0.552085	0.0425869	0.165692	0.165692	0.165692	0.165692	0.165692	0.165692	0.0493363	0.0493363	0.0493363	0.362821	0.0850939
178	-19.5775	-25.6015	6.02397	0.634343	0.0542102	0.0877056	0.0877056	0.0877056	0.0877056	0.0877056	0.0877056	0.0157772	0.0157772	0.0157772	0.313839	0.051818
179	-19.9489	-26.3381	6.3892	0.495132	0.0265984	0.08549	0.08549	0.08549	0.08549	0.08549	0.08549	0.00908179	0.00908179	0.00908179	0.228351	0.276517
180	-19.7855	-26.5288	6.7433	0.380688	0.0433432	0.0380239	0.0380239	0.0380239	0.0380239	0.0380239	0.0380239	0.0043931	0.0043931	0.0043931	0.484632	0.134681
181	-23.1106	-26.5884	3.47783	0.395644	0.033004	0.209057	0.209057	0.209057	0.209057	0.209057	0.209057	0.170246	0.170246	0.170246	0.514718	0.0896377
182	-24.5117	-28.7924	4.28071	0.561108	0.0652379	0.0514752	0.0514752	0.0514752	0.0514752	0.0514752	0.0514752	0.215307	0.215307	0.215307	0.178122	0.260771
183	-23.4723	-29.0067	5.53431	0.390822	0.110114	0.0541304	0.0541304	0.0541304	0.0541304	0.0541304	0.0541304	0.0424147	0.0424147	0.0424147	0.347068	0.26211
184	-20.8629	-26.7607	5.89778	0.390822	0.0297482	0.107822	0.107822	0.107822	0.107822	0.107822	0.107822	0.0327423	0.0327423	0.0327423	0.347068	0.26211
185	-19.9955	-25.3763	5.38084	0.61657	0.0372394	0.154695	0.154695	0.154695	0.154695	0.154695	0.154695	0.0300721	0.0300721	0.0300721	0.266245	0.117185
186	-22.3875	-25.8823	3.49473	0.621289	0.057319	0.260325	0.260325	0.260325	0.260325	0.260325	0.260325	0.0929727	0.0929727	0.0929727	0.262968	0.115743
187	-21.0227	-25.9938	4.97111	0.591962	0.0416229	0.128384	0.128384	0.128384	0.128384	0.128384	0.128384	0.0929727	0.0929727	0.0929727	0.270934	0.137104
188	-22.804	-26.3454	3.5414	0.71004	0.0619125	0.16767	0.16767	0.16767	0.16767	0.16767	0.16767	0.176368	0.176368	0.176368	0.106465	0.183495
189	-20.7698	-26.7896	6.01977	0.611451	0.0452909	0.0509773	0.0509773	0.0509773	0.0509773	0.0509773	0.0509773	0.0618448	0.0618448	0.0618448	0.106783	0.281766
190	-23.1551	-27.3887	4.23362	0.310122	0.0482479	0.209907	0.209907	0.209907	0.209907	0.209907	0.209907	0.0785739	0.0785739	0.0785739	0.394048	0.295829
191	-22.4131	-27.295	4.88189	0.278356	0.0606967	0.106391	0.106391	0.106391	0.106391	0.106391	0.106391	0.104814	0.104814	0.104814	0.624143	0.0975009
192	-25.0827	-27.3304	2.2477	0.43404	0.0719543	0.354453	0.354453	0.354453	0.354453	0.354453	0.354453	0.108913	0.108913	0.108913	0.413927	0.152033
193	-21.2163	-27.1194	5.9031	0.665343	0.0186006	0.084207	0.084207	0.084207	0.084207	0.084207	0.084207	0.0669731	0.0669731	0.0669731	0.203992	0.130666
194	-20.7329	-26.0073	5.27445	0.528384	0.0197489	0.174514	0.174514	0.174514	0.174514	0.174514	0.174514	0.0383826	0.0383826	0.0383826	0.388896	0.0827202
195	-22.0971	-28.2906	6.19348	0.172256	0.0278772	0.0744823	0.0744823	0.0744823	0.0744823	0.0744823	0.0744823	0.0383826	0.0383826	0.0383826	0.535968	0.291776
196	-24.3523	-27.6029	3.25055	0.354663	0.0545186	0.214196	0.214196	0.214196	0.214196	0.214196	0.214196	0.16632	0.16632	0.16632	0.217548	0.42779
197	-21.3274	-25.9828	4.65545	0.564328	0.0505728	0.20153	0.20153	0.20153	0.20153	0.20153	0.20153	0.0424428	0.0424428	0.0424428	0.265333	0.17034
198	-23.1373	-27.5458	4.4085	0.468253	0.0708584	0.227041	0.227041	0.227041	0.227041	0.227041	0.227041	0.0213412	0.0213412	0.0213412	0.405317	0.12643
199	-24.2503	-26.8061	2.55577	0.650838	0.0835158	0.203306	0.203306	0.203306	0.203306	0.203306	0.203306	0.217692	0.217692	0.217692	0.310379	0.0387829
200	-23.9192	-27.918	3.99882	0.289702	0.0545426	0.0879733	0.0879733	0.0879733	0.0879733	0.0879733	0.0879733	0.217692	0.217692	0.217692	0.6043	0.105998
201	-23.6331	-29.0918	5.45875	0.315235	0.0112962	0.113707	0.113707	0.113707	0.113707	0.113707	0.113707	0.0892123	0.0892123	0.0892123	0.395218	0.289547
202	-20.5781	-26.9042	6.32603	0.433369	0.0238007	0.0736056	0.0736056	0.0736056	0.0736056	0.0736056	0.0736056	0.030081	0.030081	0.030081	0.311213	0.255418
203	-18.8583	-25.9311	7.07274	0.565059	0.0359601	0.0148201	0.0148201	0.0148201	0.0148201	0.0148201	0.0148201	0.00203622	0.00203622	0.00203622	0.184009	0.250931
204	-19.7462	-26.0913	6.34511	0.463801	0.0204791	0.0821361	0.0821361	0.0821361	0.0821361	0.0821361	0.0821361	0.0229638	0.0229638	0.0229638	0.497487	0.0387114
205	-22.7575	-26.8791	4.12154	0.544905	0.0473419	0.27763	0.27763	0.27763	0.27763	0.27763	0.27763	0.0229638	0.0229638	0.0229638	0.0413841	0.413711
206	-23.0259	-26.1555	3.12962	0.688556	0.0572744	0.289175	0.289175	0.289175	0.289175	0.289175	0.289175	0.100679	0.100679	0.100679	0.0283212	0.283123
207	-19.8571	-25.3502	5.49305	0.949135	0.0516045	0.0976841	0.0976841	0.0976841	0.0976841	0.0976841	0.0976841	0.0614963	0.0614963	0.0614963	0.0278874	0.0229778
208	-18.9875	-25.2606	6.27308	0.87196	0.0579448	0.0585433	0.0585433	0.0585433	0.0585433	0.0585433	0.0585433	0.0162938	0.0162938	0.0162938	0.0759406	0.0520992
209	-19.0957	-25.9205	6.8248	0.67237	0.0335994	0.0395847	0.0395847	0.0395847	0.0395847	0.0395847	0.0395847	0.00442651	0.00442651	0.00442651	0.033768	0.293862
210	-19.6961	-25.2417	5.54559	0.833953	0.0452339	0.12179	0.12179	0.12179	0.12179	0.12179	0.12179	0.0385079	0.0385079	0.0385079	0.0418831	0.124164
211	-22.1932	-26.1034	3.91019	0.507401	0.0333549	0.194389	0.194389	0.194389	0.194389	0.194389	0.194389	0.141327	0.141327	0.141327	0.436996	0.0556035
212	-25.2026	-28.9627	3.76013	0.129116	0.0156841	0.186897	0.186897	0.186897	0.186897	0.186897	0.186897	0.181496	0.181496	0.181496	0.710818	0.160067
213	-25.7591	-29.0556	3.29651	0.277712	0.0105991	0.368291	0.368291	0.368291	0.368291	0.368291	0.368291	0.0515494	0.0515494	0.0515494	0.378004	0.344284
214	-25.8489	-28.6647	2.81579	0.206682	0.0149617	0.262658	0.262658	0.262658	0.262658	0.262658	0.262658	0.200892	0.200892	0.200892	0.537091	0.256227
215	-21.6219	-27.6937	6.07179	0.381953	0.0278052	0.119293	0.119293	0.119293	0.119293	0.119293	0.119293	0.00581311	0.00581311	0.00581311	0.144533	0.473514
216	-21.4619	-27.5742	6.11222	0.221585	0.0263104	0.1216	0.1216	0.1216	0.1216	0.1216	0.1216	0.000957498	0.000957498	0.000957498	0.609397	0.169019
217	-20.9607	-26.1406	5.17995	0.491869	0.0277188	0.147765	0.147765	0.147765	0.147765	0.147765	0.147765	0.0666108	0.0666108	0.0666108	0.38663	0.121501
218	-21.9232	-27.5563	5.63305	0.340137	0.0749071	0.0818871	0.0818871	0.0818871	0.0818871	0.0818871	0.0818871	0.0399907	0.0399907	0.0399907	0.575843	0.08402
219	-20.6333	-26.721	6.08772	0.381241	0.0203751	0.0920804	0.0920804	0.0920804	0.0920804	0.0920804	0.0920804	0.0388623	0.0388623	0.0388623	0.524586	0.0941735
220	-22.5209	-27.5944	5.0735	0.196347	0.0170904	0.20064	0.20064	0.20064	0.20064	0.20064	0.20064	0.0350106	0.0350106	0.0350106	0.755152	0.0485012
221	-22.6967	-26.8813	4.18454	0.308056	0.0276751	0.278951	0.278951	0.278951	0.278951	0.278951	0.278951	0.0350106	0.0350106	0.0350106	0.505979	0.185964
222	-24.6025	-28.0428	3.44027	0.50535	0.0934746	0.119138	0.119138	0.119138	0.119138	0.119138	0.119138	0.203451	0.203451	0.203451	0.189585	0.305065
223	-25.8497	-28.3811	2.53142	0.50374	0.0934746	0.270848	0.270848	0.270848	0.270848	0.270848	0.270848	0.142625	0.142625	0.142625	0.0713042	0.424956
224	-23.8923	-29.0607	5.16844	0.169328	0.0692158	0.101351	0.101351	0.101351	0.101351	0.101351	0.101351	0.07268	0.07268	0.07268	0.414989	0.415683
225	-19.7732	-25.4404	5.66718	0.597837	0.0372678	0.106191	0.106191	0.106191	0.106191	0.106191	0.106191	0.0499135	0.0499135	0.0499135	0.384514	0.0176492
226	-24.5249	-27.0278	2.50293	0.655276	0.0469771	0.149439	0.149439	0.149439	0.149439	0.149439	0.149439	0.313381	0.313381	0.313381	0.329596	0.0151284
227	-18.9591	-25.4689	6.50978	0.589505	0.0367956	0.0487768	0.0487768	0.0487768	0.0487768	0.0487768	0.0487768	0.0235398	0.0235398	0.0235398	0.396885	0.01361
228	-21.6187	-27.605	5.98631	0.412527	0.0318741	0.0814704	0.0814704	0.0814704	0.0814704	0.0814704	0.0814704	0.0481151	0.0481151	0.0481151	0.127012	0.46046
229	-23.8173	-27.392	3.57474	0.506984	0.0721626	0.167924	0.167924	0.167924	0.167924	0.167924	0.167924	0.16253	0.16253	0.16253	0.0765367	0.416479
230	-22.1465	-26.9507	4.80414	0.609735	0.0266836	0.123837	0.123837	0.123837	0.123837	0.123837	0.123837	0.129156	0.129156	0.129156	0.208501	0.181764
231	-20.5981	-26.7744	6.17622	0.485593	0.0716722	0.0495001	0.0495001	0.0495001	0.0495001	0.0495001	0.0495001	0.0212957	0.0212957	0.0212957	0.456571	0.0578362
232	-22.2678	-28.4756	6.20775	0.208378	0.0445065	0.073513	0.073513	0.073513	0.073513	0.073513	0.073513	0.0212957	0.0212957	0.0212957	0.411862	0.37976
233	-22.8752	-28.6609	5.78564	0.169151	0.0408538	0.115155	0.115155	0.115155	0.115155	0.115155	0.115155	0.0255172	0.0255172	0.0255172	0.522578	0.308271
234	-19.1675	-25.2801	6.11256	0.588579	0.0329335	0.109197	0.109197	0.109197	0.109197	0.109197	0.109197	0.00670333	0.00670333	0.00670333	0.310386	0.101035
235	-21.5251	-27.4272	5.90213	0.316745	0.0262495	0.135123	0.135123	0.135123	0.135123	0.135123	0.135123	0.00850439	0.00850439	0.00850439	0.35673	0.326524
236	-23.4028	-28.6729	5.27009	0.319172	0.0776679	0.0562879	0.0562879	0.0562879	0.0562879	0.0562879	0.0562879	0.0991254	0.0991254	0.0991254	0.125039	0.55579
237	-23.6895	-29.3133	5.62381	0.245353	0.0723102	0.0921762	0.0921762	0.0921762	0.0921762	0.0921762	0.0921762	0.0332224	0.0332224	0.0332224	0.26102	0.493627
238	-21.4574	-28.2923	6.83491	0.336614	0.0315096	0.0118672	0.0118672	0.0118672	0.0118672	0.0118672	0.0118672	0.0332224	0.0332224	0.0332224	0.485002	0.178384
239	-20.6979	-27.2156	6.51768	0.618293	0.0678966	0.0135352	0.0135352	0.0135352	0.0135352	0.0135352	0.0135352	0.0268905	0.0268905	0.0268905	0.241268	0.140439
240	-20.8664	-25.8209	4.95446	0.655172	0.0273073	0.170374	0.170374	0.170374	0.170374	0.170374	0.170374	0.0669629	0.0669629	0.0669629	0.196012	0.148816
241	-19.671	-26.2943	6.62337	0.41674	0.042708	0.0486765	0.0486765	0.0486765	0.0486765	0.0486765	0.0486765	0.00636832	0.00636832	0.00636832	0.449028	0.134231
242	-21.7198	-25.1792	3.4594	0.774595	0.0475023	0.35302	0.35302	0.35302	0.35302	0.35302	0.35302	0.0136272	0.0136272	0.0136272	0.117395	0.10801
243	-30.4953	-25.7932	-4.70208	0.447791	0.0260373	1.1681	1.1681	1.1681	1.1681	1.1681	1.1681	0.0361559	0.0361559	0.0361559	0.455414	0.0967954
244	-21.6686	-26.0449	4.37628	0.545535	0.016693	0.267218	0.267218	0.267218	0.267218	0.267218	0.267218	0.0385519	0.0385519	0.0385519	0.387862	0.0666026
245	-21.471	-26.3064	4.83539	0.571144	0.0420263	0.216062	0.216062	0.216062	0.216062	0.216062	0.216062	0.0184628	0.0184628	0.0184628	0.0992995	0.329556
246	-25.3953	-27.9842	2.58896	0.46561	0.0743404	0.396318	0.396318	0.396318	0.396318	0.396318	0.396318	0.0305367	0.0305367	0.0305367	0.361009	0.173381
247	-23.1157	-27.6354	4.51971	0.566275	0.0896339	0.0998395	0.0998395	0.0998395	0.0998395	0.0998395	0.0998395	0.118646	0.118646	0.118646	0.11071	0.323015
248	-21.7321	-26.8988	5.1667	0.522992	0.0498756	0.0748987	0.0748987	0.0748987	0.0748987	0.0748987	0.0748987	0.118646	0.118646	0.118646	0.339291	0.137716
249	-22.0171	-26.9618	4.94472	0.522992	0.0693286	0.164849	0.164849	0.164849	0.164849	0.164849	0.164849	0.0314401	0.0314401	0.0314401	0.339291	0.137716
250	-20.708	-26.153	5.44499	0.582363	0.0586453	0.10023	0.10023	0.10023	0.10023	0.10023	0.10023	0.0567157	0.0567157	0.0567157	0.264287	0.15335
251	-21.7106	-27.6147	5.9041	0.426511	0.0136799	0.0908361	0.0908361	0.0908361	0.0908361	0.0908361	0.0908361	0.0651644	0.0651644	0.0651644	0.517225	0.0562637
252	-20.8957	-26.5265	5.63087	0.693351	0.0771266	0.0615739	0.0615739	0.0615739	0.0615739	0.0615739	0.0615739	0.0583026	0.0583026	0.0583026	0.215185	0.0914641
253	-20.7785	-25.8814	5.10284	0.779644	0.0668875	0.117167	0.117167	0.117167	0.117167	0.117167	0.117167	0.0657526	0.0657526	0.0657526	0.127224	0.0931318
254	-20.7246	-26.5012	5.77668	0.476532	0.0511468	0.117167	0.117167	0.117167	0.117167	0.117167	0.117167	0.0141094	0.0141094	0.0141094	0.326913	0.196555
255	-23.0313	-27.2773	4.24602	0.755421	0.0206313	0.159363	0.159363	0.159363	0.159363	0.159363	0.159363	0.155494	0.155494	0.155494	0.100973	0.143606
256	-19.0975	-25.4612	6.36377	0.755421	0.0507635	0.0687826	0.0687826	0.0687826	0.0687826	0.0687826	0.0687826	0.00416681	0.00416681	0.00416681	0.100973	0.143606
257	-21.6811	-25.8731	4.19198	0.458223	0.0331012	0.23391	0.23391	0.23391	0.23391	0.23391	0.23391	0.0738809	0.0738809	0.0738809	0.463733	0.0780436
258	-25.4308	-27.606	2.17522	0.501216	0.036528	0.190629	0.190629	0.190629	0.190629	0.190629	0.190629	0.315411	0.315411	0.315411	0.197473	0.301311
259	-24.5158	-26.7012	2.18537	0.586719	0.0698899	0.301696	0.301696	0.301696	0.301696	0.301696	0.301696	0.169967	0.169967	0.169967	0.163622	0.249659
260	-22.7903	-26.3112	3.52085	0.498123	0.0188751	0.301696	0.301696	0.301696	0.301696	0.301696	0.301696	0.0874336	0.0874336	0.0874336	0.407966	0.0939112
261	-21.6969	-27.0981	5.40118	0.88183	0.0235387	0.0990586	0.0990586	0.0990586	0.0990586	0.0990586	0.0990586	0.0973749	0.0973749	0.0973749	0.0151244	0.103045
262	-20.6447	-26.1891	5.54442	0.645783	0.0460851	0.0725985	0.0725985	0.0725985	0.0725985	0.0725985	0.0725985	0.0869648	0.0869648	0.0869648	0.308265	0.0459522
263	-24.8334	-25.4099	0.576463	0.696249	0.053373	0.611849	0.611849	0.611849	0.611849	0.611849	0.611849	0.0372224	0.0372224	0.0372224	0.264346	0.0394053
264	-19.4906	-26.1074	6.61684	0.572661	0.053373	0.036843	0.036843	0.036843	0.036843	0.036843	0.036843	0.00819032	0.00819032	0.00819032	0.235171	0.192168
265	-20.5997	-26.0179	5.41825	0.677653	0.0578803	0.152708	0.152708	0.152708	0.152708	0.152708	0.152708	0.00767671	0.00767671	0.00767671	0.177392	0.144955
266	-20.356	-26.9071	6.55111	0.395963	0.0527289	0.0323199	0.0323199	0.0323199	0.0323199	0.0323199	0.0323199	0.0199304	0.0199304	0.0199304	0.343349	0.260688
267	-23.5307	-28.2379	4.70727	0.174255	0.041668	0.158379	0.158379	0.158379	0.158379	0.158379	0.158379	0.0893164	0.0893164	0.0893164	0.521147	0.304597
268	-22.2615	-27.6583	5.39674	0.424402	0.0286457	0.0748672	0.0748672	0.0748672	0.0748672	0.0748672	0.0748672	0.116903	0.116903	0.116903	0.363274	0.212325
269	-21.3872	-27.8334	6.44622	0.228835	0.0507078	0.0254382	0.0254382	0.0254382	0.0254382	0.0254382	0.0254382	0.0393226	0.0393226	0.0393226	0.532465	0.238701
270	-20.523	-26.3062	5.78317	0.467286	0.0383387	0.0840907	0.0840907	0.0840907	0.0840907	0.0840907	0.0840907	0.059344	0.059344	0.059344	0.396071	0.136643
271	-20.9679	-27.0149	6.04695	0.412673	0.0540416	0.088698	0.088698	0.088698	0.088698	0.088698	0.088698	0.0126557	0.0126557	0.0126557	0.360429	0.226898
272	-22.4987	-27.3753	4.87658	0.421807	0.0565104	0.209102	0.209102	0.209102	0.209102	0.209102	0.209102	0.00682025	0.00682025	0.00682025	0.34513	0.233063
273	-22.3355	-27.5101	5.17457	0.369581	0.0378295	0.0709452	0.0709452	0.0709452	0.0709452	0.0709452	0.0709452	0.133858	0.133858	0.133858	0.497224	0.133195
274	-23.2732	-26.563	3.28976	0.675782	0.0204232	0.322898	0.322898	0.322898	0.322898	0.322898	0.322898	0.0877932	0.0877932	0.0877932	0.0755586	0.24866
275	-19.4772	-26.4382	6.96103	0.541951	0.0319844	0.0198027	0.0198027	0.0198027	0.0198027	0.0198027	0.0198027	0.0122003	0.0122003	0.0122003	0.22008	0.237969
276	-22.0893	-27.2843	5.19493	0.474099	0.0648613	0.170376	0.170376	0.170376	0.170376	0.170376	0.170376	0.00535997	0.00535997	0.00535997	0.413137	0.112763
277	-22.5301	-25.5609	3.03078	0.531994	0.0349957	0.413736	0.413736	0.413736	0.413736	0.413736	0.413736	0.00827996	0.00827996	0.00827996	0.344712	0.123294
278	-23.4488	-25.7537	2.30489	0.502028	0.0192906	0.477842	0.477842	0.477842	0.477842	0.477842	0.477842	0.032469	0.032469	0.032469	0.442128	0.0558441
279	-19.5624	-25.8006	6.23819	0.535035	0.0379061	0.0722244	0.0722244	0.0722244	0.0722244	0.0722244	0.0722244	0.0261409	0.0261409	0.0261409	0.328992	0.135972
280	-18.3036	-25.2062	6.90262	0.69616	0.031	0.0378454	0.0378454	0.0378454	0.0378454	0.0378454	0.0378454	0.000983296	0.000983296	0.000983296	0.144476	0.159364
281	-22.4349	-25.5755	3.14069	0.692444	0.041759	0.283715	0.283715	0.283715	0.283715	0.283715	0.283715	0.120547	0.120547	0.120547	0.146243	0.161313
282	-20.6983	-25.9007	5.20235	0.651822	0.041759	0.133879	0.133879	0.133879	0.133879	0.133879	0.133879	0.0642174	0.0642174	0.0642174	0.118608	0.229571
283	-23.2809	-27.7299	4.44905	0.329678	0.0383287	0.223521	0.223521	0.223521	0.223521	0.223521	0.223521	0.0533352	0.0533352	0.0533352	0.22022	0.450102
284	-20.5777	-26.9871	6.40937	0.565691	0.0174959	0.067965	0.067965	0.067965	0.067965	0.067965	0.067965	0.0336925	0.0336925	0.0336925	0.260226	0.174084
285	-21.067	-26.8628	5.79582	0.49512	0.062535	0.0842812	0.0842812	0.0842812	0.0842812	0.0842812	0.0842812	0.0336925	0.0336925	0.0336925	0.220317	0.284564
286	-23.8039	-30.3485	6.5446	0.155762	0.0288546	0.0249604	0.0249604	0.0249604	0.0249604	0.0249604	0.0249604	0.0518157	0.0518157	0.0518157	0.229742	0.614496
287	-19.7139	-26.8231	7.10915	0.575584	0.0280095	0.0118354	0.0118354	0.0118354	0.0118354	0.0118354	0.0118354	0.00933089	0.00933089	0.00933089	0.172123	0.252293
288	-22.5748	-26.8107	4.23596	0.694719	0.0822917	0.136732	0.136732	0.136732	0.136732	0.136732	0.136732	0.117471	0.117471	0.117471	0.123808	0.181473
289	-20.9872	-26.7817	5.79448	0.674372	0.0208535	0.138182	0.138182	0.138182	0.138182	0.138182	0.138182	0.0216068	0.0216068	0.0216068	0.0117525	0.313875
290	-22.6015	-29.0368	6.43536	0.443927	0.0181418	0.0414048	0.0414048	0.0414048	0.0414048	0.0414048	0.0414048	0.057008	0.057008	0.057008	0.191418	0.364655
291	-18.2288	-25.1784	6.94963	0.574054	0.0235658	0.0414048	0.0414048	0.0414048	0.0414048	0.0414048	0.0414048	0.000156936	0.000156936	0.000156936	0.381314	0.0446324
292	-21.4259	-25.4416	4.01571	0.561662	0.0200496	0.33804	0.33804	0.33804	0.33804	0.33804	0.33804	0.00042937	0.00042937	0.00042937	0.373083	0.0652555
293	-20.1427	-26.3536	6.21088	0.524474	0.0129367	0.122285	0.122285	0.122285	0.122285	0.122285	0.122285	0.00378034	0.00378034	0.00378034	0.402163	0.0733632
294	-21.3996	-28.2151	6.81549	0.133297	0.0419778	0.0204552	0.0204552	0.0204552	0.0204552	0.0204552	0.0204552	0.0161082	0.0161082	0.0161082	0.669218	0.197485
295	-20.6861	-25.8195	5.13334	0.532921	0.0348987	0.146648	0.146648	0.146648	0.146648	0.146648	0.146648	0.0652093	0.0652093	0.0652093	0.359981	0.107098
296	-20.5511	-25.8931	5.34204	0.629769	0.0138765	0.208649	0.208649	0.208649	0.208649	0.208649	0.208649	0.00336094	0.00336094	0.00336094	0.317664	0.052567
297	-21.5025	-25.9527	4.45026	0.70512	0.0287232	0.244627	0.244627	0.244627	0.244627	0.244627	0.244627	0.0417146	0.0417146	0.0417146	0.0278185	0.267062
298	-19.3721	-24.9365	5.56442	0.897772	0.0286831	0.153813	0.153813	0.153813	0.153813	0.153813	0.153813	0.021152	0.021152	0.021152	0.035419	0.0668092
299	-19.1873	-25.7584	6.57106	0.782286	0.054304	0.0275288	0.0275288	0.0275288	0.0275288	0.0275288	0.0275288	0.021152	0.021152	0.021152	0.109656	0.108058
300	-24.3235	-26.6321	2.30863	0.646629	0.0722505	0.351562	0.351562	0.351562	0.351562	0.351562	0.351562	0.105415	0.105415	0.105415	0.169128	0.184243
301	-22.4279	-28.2417	5.81377	0.599625	0.0973497	0.0571972	0.0571972	0.0571972	0.0571972	0.0571972	0.0571972	0.0241663	0.0241663	0.0241663	0.0715588	0.328816
302	-20.4977	-26.4471	5.94944	0.575046	0.0486459	0.0971091	0.0971091	0.0971091	0.0971091	0.0971091	0.0971091	0.0193915	0.0193915	0.0193915	0.0759517	0.349002
303	-21.7039	-26.7973	5.09339	0.713014	0.0687434	0.0685546	0.0685546	0.0685546	0.0685546	0.0685546	0.0685546	0.113454	0.113454	0.113454	0.199801	0.0871859
304	-21.6052	-26.6716	5.06635	0.382647	0.0578073	0.140096	0.140096	0.140096	0.140096	0.140096	0.140096	0.0555529	0.0555529	0.0555529	0.552577	0.0647764
